epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.7706,0.0000,0.7899,0.1896,0.8107,0.0000,0.8292,0.1582
1,0.8280,0.0000,0.8445,0.1412,0.8379,0.0000,0.8541,0.1341
2,0.8490,0.0000,0.8634,0.1241,0.8500,0.0000,0.8639,0.1232
3,0.8618,0.0000,0.8740,0.1134,0.8613,0.0000,0.8733,0.1136
4,0.8737,0.0000,0.8845,0.1032,0.8749,0.0000,0.8864,0.1015
5,0.8976,0.0000,0.9078,0.0820,0.9091,0.0000,0.9188,0.0706
6,0.9315,0.0000,0.9390,0.0528,0.9350,0.0000,0.9425,0.0494
7,0.9534,0.0000,0.9587,0.0354,0.9527,0.0000,0.9582,0.0359
8,0.9683,0.0000,0.9718,0.0236,0.9622,0.0000,0.9665,0.0281
9,0.9765,0.0000,0.9791,0.0179,0.9636,0.0000,0.9677,0.0262
10,0.9811,0.0000,0.9832,0.0145,0.9670,0.0000,0.9707,0.0243
11,0.9845,0.0000,0.9862,0.0122,0.9688,0.0000,0.9724,0.0229
12,0.9865,0.0000,0.9880,0.0108,0.9696,0.0000,0.9731,0.0226
13,0.9877,0.0000,0.9891,0.0098,0.9698,0.0000,0.9732,0.0224
14,0.9889,0.0000,0.9901,0.0090,0.9709,0.0000,0.9742,0.0218
15,0.9895,0.0000,0.9907,0.0084,0.9697,0.0000,0.9731,0.0225
16,0.9902,0.0000,0.9912,0.0080,0.9693,0.0000,0.9728,0.0226
17,0.9903,0.0000,0.9914,0.0079,0.9695,0.0000,0.9730,0.0226
18,0.9907,0.0000,0.9917,0.0076,0.9704,0.0000,0.9738,0.0221
19,0.9908,0.0000,0.9918,0.0075,0.9701,0.0000,0.9735,0.0223
20,0.9910,0.0000,0.9920,0.0074,0.9703,0.0000,0.9737,0.0223
21,0.9912,0.0000,0.9922,0.0072,0.9705,0.0000,0.9738,0.0224
22,0.9914,0.0000,0.9923,0.0071,0.9700,0.0000,0.9734,0.0228
23,0.9915,0.0000,0.9924,0.0070,0.9695,0.0000,0.9730,0.0230
24,0.9915,0.0000,0.9924,0.0069,0.9701,0.0000,0.9736,0.0231
25,0.9916,0.0000,0.9925,0.0069,0.9698,0.0000,0.9732,0.0229
26,0.9917,0.0000,0.9926,0.0069,0.9701,0.0000,0.9735,0.0229
27,0.9916,0.0000,0.9925,0.0069,0.9699,0.0000,0.9733,0.0227
28,0.9917,0.0000,0.9926,0.0067,0.9695,0.0000,0.9730,0.0231
29,0.9920,0.0000,0.9928,0.0066,0.9705,0.0000,0.9739,0.0225
30,0.9919,0.0000,0.9928,0.0066,0.9698,0.0000,0.9733,0.0231
31,0.9919,0.0000,0.9928,0.0066,0.9703,0.0000,0.9736,0.0227
32,0.9917,0.0000,0.9926,0.0067,0.9695,0.0000,0.9730,0.0231
33,0.9919,0.0000,0.9927,0.0067,0.9699,0.0000,0.9733,0.0231
34,0.9918,0.0000,0.9927,0.0067,0.9698,0.0000,0.9733,0.0231
35,0.9916,0.0000,0.9925,0.0069,0.9696,0.0000,0.9731,0.0233
36,0.9917,0.0000,0.9926,0.0068,0.9677,0.0000,0.9713,0.0245
37,0.9918,0.0000,0.9927,0.0067,0.9699,0.0000,0.9733,0.0232
38,0.9918,0.0000,0.9927,0.0067,0.9702,0.0000,0.9736,0.0231
39,0.9919,0.0000,0.9928,0.0066,0.9702,0.0000,0.9736,0.0229
40,0.9919,0.0000,0.9928,0.0065,0.9685,0.0000,0.9721,0.0239
41,0.9919,0.0000,0.9928,0.0067,0.9695,0.0000,0.9729,0.0235
42,0.9920,0.0000,0.9929,0.0065,0.9683,0.0000,0.9719,0.0244
43,0.9921,0.0000,0.9930,0.0064,0.9683,0.0000,0.9719,0.0245
44,0.9921,0.0000,0.9930,0.0065,0.9698,0.0000,0.9733,0.0234
