epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.7628,0.0000,0.7816,0.1844,0.7119,0.0000,0.7075,0.1809
1,0.8621,0.0000,0.8771,0.0988,0.7648,0.0000,0.7627,0.1556
2,0.9154,0.0000,0.9249,0.0616,0.7895,0.0000,0.7881,0.1310
3,0.9412,0.0000,0.9478,0.0440,0.7916,0.0000,0.7886,0.1337
4,0.9533,0.0000,0.9585,0.0358,0.8013,0.0000,0.7973,0.1289
5,0.9607,0.0000,0.9651,0.0309,0.8011,0.0000,0.7931,0.1336
6,0.9658,0.0000,0.9696,0.0270,0.8008,0.0000,0.7943,0.1332
7,0.9688,0.0000,0.9722,0.0247,0.7999,0.0000,0.7936,0.1375
8,0.9704,0.0000,0.9736,0.0235,0.7997,0.0000,0.7936,0.1392
9,0.9709,0.0000,0.9741,0.0232,0.7974,0.0000,0.7894,0.1420
10,0.9721,0.0000,0.9751,0.0224,0.8004,0.0000,0.7930,0.1415
11,0.9728,0.0000,0.9758,0.0219,0.7951,0.0000,0.7876,0.1475
12,0.9731,0.0000,0.9761,0.0216,0.8000,0.0000,0.7939,0.1466
13,0.9735,0.0000,0.9764,0.0214,0.7991,0.0000,0.7909,0.1462
14,0.9737,0.0000,0.9765,0.0212,0.7973,0.0000,0.7931,0.1487
15,0.9740,0.0000,0.9768,0.0210,0.8045,0.0000,0.7981,0.1434
16,0.9740,0.0000,0.9768,0.0210,0.8046,0.0000,0.7950,0.1429
17,0.9740,0.0000,0.9769,0.0210,0.8076,0.0000,0.8006,0.1417
18,0.9741,0.0000,0.9769,0.0209,0.8016,0.0000,0.7969,0.1478
19,0.9742,0.0000,0.9770,0.0208,0.8008,0.0000,0.7945,0.1478
20,0.9744,0.0000,0.9772,0.0206,0.8039,0.0000,0.7959,0.1464
21,0.9745,0.0000,0.9773,0.0206,0.8033,0.0000,0.7956,0.1443
22,0.9746,0.0000,0.9774,0.0205,0.8017,0.0000,0.7940,0.1468
23,0.9746,0.0000,0.9774,0.0204,0.7952,0.0000,0.7877,0.1509
24,0.9747,0.0000,0.9774,0.0204,0.8031,0.0000,0.7968,0.1459
25,0.9746,0.0000,0.9774,0.0204,0.7916,0.0000,0.7858,0.1531
26,0.9749,0.0000,0.9776,0.0203,0.8018,0.0000,0.7949,0.1458
27,0.9747,0.0000,0.9774,0.0204,0.8025,0.0000,0.7963,0.1475
28,0.9749,0.0000,0.9776,0.0202,0.8041,0.0000,0.7948,0.1459
29,0.9750,0.0000,0.9777,0.0202,0.8082,0.0000,0.8017,0.1429
30,0.9750,0.0000,0.9777,0.0202,0.8064,0.0000,0.7986,0.1437
31,0.9749,0.0000,0.9776,0.0202,0.8020,0.0000,0.7965,0.1456
32,0.9752,0.0000,0.9779,0.0201,0.8078,0.0000,0.7989,0.1442
33,0.9753,0.0000,0.9780,0.0199,0.8025,0.0000,0.7931,0.1433
34,0.9756,0.0000,0.9782,0.0198,0.7986,0.0000,0.7903,0.1485
