epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.5913,0.0000,0.5929,0.1029,0.6296,0.0000,0.5859,0.0987
1,0.6607,0.0000,0.6959,0.0797,0.6497,0.0000,0.6622,0.0938
2,0.6650,0.0000,0.6996,0.0787,0.6576,0.0000,0.6494,0.0937
3,0.6755,0.0000,0.7083,0.0774,0.6590,0.0000,0.7009,0.0926
4,0.6856,0.0000,0.7181,0.0758,0.6659,0.0000,0.7100,0.0916
5,0.6937,0.0000,0.7226,0.0745,0.6373,0.0000,0.7119,0.1004
6,0.7042,0.0000,0.7331,0.0725,0.6691,0.0000,0.6634,0.0921
7,0.7093,0.0000,0.7384,0.0716,0.6912,0.0000,0.7223,0.0877
8,0.7183,0.0000,0.7456,0.0697,0.6892,0.0000,0.6983,0.0884
9,0.7214,0.0000,0.7475,0.0691,0.6813,0.0000,0.6497,0.0907
10,0.7252,0.0000,0.7498,0.0683,0.6812,0.0000,0.6634,0.0883
11,0.7304,0.0000,0.7547,0.0671,0.6962,0.0000,0.6816,0.0858
12,0.7342,0.0000,0.7573,0.0661,0.7005,0.0000,0.7251,0.0852
13,0.7389,0.0000,0.7613,0.0652,0.6977,0.0000,0.6857,0.0859
14,0.7423,0.0000,0.7643,0.0645,0.6820,0.0000,0.7224,0.0912
15,0.7449,0.0000,0.7668,0.0639,0.7080,0.0000,0.7347,0.0839
16,0.7479,0.0000,0.7690,0.0631,0.6951,0.0000,0.6690,0.0854
17,0.7484,0.0000,0.7701,0.0631,0.6754,0.0000,0.6142,0.0892
18,0.7489,0.0000,0.7699,0.0628,0.7119,0.0000,0.7288,0.0832
19,0.7547,0.0000,0.7763,0.0615,0.7085,0.0000,0.7214,0.0827
20,0.7559,0.0000,0.7765,0.0613,0.6980,0.0000,0.7336,0.0859
21,0.7564,0.0000,0.7770,0.0612,0.7109,0.0000,0.7271,0.0828
22,0.7606,0.0000,0.7813,0.0603,0.7146,0.0000,0.7267,0.0822
23,0.7616,0.0000,0.7814,0.0600,0.7065,0.0000,0.7141,0.0832
24,0.7627,0.0000,0.7834,0.0597,0.7078,0.0000,0.7342,0.0845
25,0.7648,0.0000,0.7858,0.0593,0.7094,0.0000,0.7110,0.0844
26,0.7666,0.0000,0.7865,0.0588,0.7121,0.0000,0.7257,0.0828
27,0.7675,0.0000,0.7874,0.0587,0.7079,0.0000,0.7374,0.0839
28,0.7684,0.0000,0.7886,0.0585,0.7127,0.0000,0.7316,0.0832
29,0.7697,0.0000,0.7896,0.0583,0.7102,0.0000,0.7276,0.0832
30,0.7710,0.0000,0.7907,0.0580,0.7121,0.0000,0.7402,0.0832
31,0.7738,0.0000,0.7931,0.0574,0.7145,0.0000,0.7418,0.0820
32,0.7746,0.0000,0.7940,0.0572,0.7156,0.0000,0.7434,0.0839
33,0.7754,0.0000,0.7949,0.0571,0.7168,0.0000,0.7201,0.0824
34,0.7765,0.0000,0.7961,0.0567,0.7089,0.0000,0.7430,0.0838
35,0.7767,0.0000,0.7957,0.0567,0.7198,0.0000,0.7185,0.0806
36,0.7778,0.0000,0.7970,0.0565,0.7214,0.0000,0.7343,0.0808
37,0.7802,0.0000,0.7993,0.0559,0.7134,0.0000,0.6949,0.0822
38,0.7813,0.0000,0.7997,0.0558,0.7194,0.0000,0.7155,0.0812
39,0.7809,0.0000,0.7993,0.0557,0.7184,0.0000,0.7340,0.0810
40,0.7817,0.0000,0.8004,0.0556,0.7142,0.0000,0.7050,0.0815
41,0.7824,0.0000,0.8006,0.0555,0.7145,0.0000,0.7035,0.0821
42,0.7832,0.0000,0.8017,0.0552,0.7193,0.0000,0.7313,0.0809
43,0.7834,0.0000,0.8015,0.0552,0.7174,0.0000,0.7365,0.0824
44,0.7850,0.0000,0.8029,0.0549,0.7197,0.0000,0.7362,0.0797
45,0.7859,0.0000,0.8038,0.0547,0.7183,0.0000,0.7416,0.0819
46,0.7854,0.0000,0.8037,0.0547,0.7205,0.0000,0.7345,0.0799
47,0.7874,0.0000,0.8053,0.0543,0.7192,0.0000,0.7251,0.0803
48,0.7881,0.0000,0.8056,0.0542,0.7217,0.0000,0.7307,0.0804
49,0.7872,0.0000,0.8046,0.0544,0.7171,0.0000,0.7447,0.0819
