epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.6914,0.0000,0.7274,0.1657,0.6613,0.0000,0.6744,0.1665
1,0.7314,0.0000,0.7704,0.1509,0.6676,0.0000,0.6818,0.1669
2,0.7435,0.0000,0.7805,0.1462,0.6576,0.0000,0.6909,0.1723
3,0.7508,0.0000,0.7866,0.1426,0.6724,0.0000,0.6932,0.1691
4,0.7539,0.0000,0.7891,0.1411,0.6727,0.0000,0.6894,0.1678
5,0.7561,0.0000,0.7906,0.1390,0.6706,0.0000,0.6882,0.1692
6,0.7586,0.0000,0.7921,0.1381,0.6709,0.0000,0.7017,0.1736
7,0.7598,0.0000,0.7942,0.1375,0.6650,0.0000,0.6893,0.1702
8,0.7606,0.0000,0.7945,0.1369,0.6653,0.0000,0.6960,0.1713
9,0.7619,0.0000,0.7956,0.1361,0.6674,0.0000,0.6952,0.1693
10,0.7624,0.0000,0.7961,0.1356,0.6623,0.0000,0.6943,0.1716
11,0.7644,0.0000,0.7977,0.1352,0.6646,0.0000,0.6896,0.1699
12,0.7627,0.0000,0.7956,0.1354,0.6810,0.0000,0.6953,0.1661
13,0.7637,0.0000,0.7961,0.1347,0.6692,0.0000,0.6961,0.1704
14,0.7637,0.0000,0.7968,0.1340,0.6711,0.0000,0.7014,0.1718
15,0.7648,0.0000,0.7976,0.1337,0.6759,0.0000,0.6932,0.1665
16,0.7636,0.0000,0.7962,0.1342,0.6806,0.0000,0.6925,0.1633
17,0.7651,0.0000,0.7978,0.1336,0.6792,0.0000,0.6909,0.1644
18,0.7652,0.0000,0.7975,0.1332,0.6797,0.0000,0.6992,0.1669
19,0.7654,0.0000,0.7975,0.1331,0.6898,0.0000,0.7008,0.1653
20,0.7645,0.0000,0.7961,0.1331,0.6775,0.0000,0.6960,0.1660
21,0.7655,0.0000,0.7976,0.1333,0.6797,0.0000,0.6895,0.1664
22,0.7658,0.0000,0.7975,0.1329,0.6753,0.0000,0.7016,0.1681
23,0.7657,0.0000,0.7976,0.1326,0.6793,0.0000,0.6970,0.1672
24,0.7651,0.0000,0.7979,0.1330,0.6819,0.0000,0.7025,0.1656
25,0.7670,0.0000,0.7989,0.1323,0.6786,0.0000,0.6960,0.1678
26,0.7667,0.0000,0.7980,0.1323,0.6730,0.0000,0.6956,0.1678
27,0.7667,0.0000,0.7984,0.1325,0.6851,0.0000,0.7043,0.1684
28,0.7666,0.0000,0.7986,0.1321,0.6819,0.0000,0.6991,0.1661
29,0.7677,0.0000,0.7990,0.1319,0.6689,0.0000,0.6980,0.1709
30,0.7672,0.0000,0.7986,0.1319,0.6682,0.0000,0.6986,0.1697
31,0.7671,0.0000,0.7991,0.1322,0.6785,0.0000,0.7011,0.1703
32,0.7664,0.0000,0.7986,0.1323,0.6837,0.0000,0.6989,0.1646
33,0.7661,0.0000,0.7974,0.1324,0.6863,0.0000,0.7038,0.1657
34,0.7675,0.0000,0.7991,0.1315,0.6794,0.0000,0.7020,0.1682
35,0.7678,0.0000,0.7995,0.1318,0.6794,0.0000,0.6981,0.1661
36,0.7677,0.0000,0.7992,0.1319,0.6788,0.0000,0.6996,0.1653
37,0.7677,0.0000,0.7996,0.1317,0.6807,0.0000,0.6985,0.1659
38,0.7674,0.0000,0.7987,0.1321,0.6739,0.0000,0.7003,0.1720
39,0.7682,0.0000,0.7999,0.1314,0.6674,0.0000,0.6979,0.1708
40,0.7681,0.0000,0.7999,0.1315,0.6755,0.0000,0.6962,0.1656
41,0.7684,0.0000,0.7995,0.1314,0.6757,0.0000,0.7048,0.1701
42,0.7683,0.0000,0.8000,0.1318,0.6728,0.0000,0.6999,0.1696
43,0.7684,0.0000,0.7999,0.1313,0.6853,0.0000,0.7063,0.1675
44,0.7683,0.0000,0.7999,0.1316,0.6756,0.0000,0.6976,0.1675
45,0.7679,0.0000,0.7994,0.1316,0.6855,0.0000,0.7020,0.1633
46,0.7689,0.0000,0.7999,0.1314,0.6739,0.0000,0.6988,0.1686
