epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.6788,0.0000,0.7266,0.1854,0.6776,0.0000,0.7604,0.1841
1,0.7241,0.0000,0.7674,0.1637,0.7075,0.0000,0.7669,0.1685
2,0.7344,0.0000,0.7748,0.1589,0.7281,0.0000,0.7597,0.1618
3,0.7432,0.0000,0.7802,0.1557,0.7115,0.0000,0.7757,0.1678
4,0.7390,0.0000,0.7785,0.1550,0.7053,0.0000,0.7124,0.1679
5,0.7417,0.0000,0.7778,0.1557,0.7246,0.0000,0.7598,0.1599
6,0.7511,0.0000,0.7860,0.1519,0.7290,0.0000,0.7823,0.1588
7,0.7548,0.0000,0.7896,0.1491,0.7415,0.0000,0.7790,0.1537
8,0.7544,0.0000,0.7892,0.1505,0.7434,0.0000,0.7855,0.1538
9,0.7534,0.0000,0.7904,0.1492,0.7446,0.0000,0.7885,0.1524
10,0.7621,0.0000,0.7955,0.1465,0.7463,0.0000,0.7799,0.1513
11,0.7656,0.0000,0.7977,0.1455,0.7423,0.0000,0.7919,0.1539
12,0.7636,0.0000,0.7964,0.1467,0.7451,0.0000,0.7851,0.1510
13,0.7599,0.0000,0.7941,0.1474,0.7460,0.0000,0.7851,0.1532
14,0.7594,0.0000,0.7924,0.1487,0.7487,0.0000,0.7781,0.1502
15,0.7667,0.0000,0.7983,0.1455,0.7470,0.0000,0.7704,0.1512
16,0.7686,0.0000,0.7998,0.1440,0.7516,0.0000,0.7965,0.1527
17,0.7654,0.0000,0.7988,0.1456,0.7561,0.0000,0.7898,0.1478
18,0.7688,0.0000,0.8009,0.1440,0.7568,0.0000,0.7985,0.1499
19,0.7694,0.0000,0.8015,0.1434,0.7531,0.0000,0.7981,0.1503
20,0.7691,0.0000,0.8017,0.1436,0.7558,0.0000,0.7959,0.1486
21,0.7657,0.0000,0.7983,0.1447,0.7502,0.0000,0.7796,0.1507
22,0.7670,0.0000,0.7989,0.1446,0.7527,0.0000,0.7942,0.1500
23,0.7702,0.0000,0.8026,0.1428,0.7539,0.0000,0.7964,0.1486
24,0.7637,0.0000,0.7982,0.1438,0.7497,0.0000,0.7699,0.1509
25,0.7685,0.0000,0.7990,0.1443,0.7563,0.0000,0.7901,0.1476
26,0.7660,0.0000,0.7993,0.1421,0.7394,0.0000,0.7550,0.1539
27,0.7669,0.0000,0.7984,0.1431,0.7568,0.0000,0.7979,0.1476
28,0.7705,0.0000,0.8028,0.1431,0.7471,0.0000,0.7954,0.1536
29,0.7629,0.0000,0.7925,0.1468,0.6888,0.0000,0.6737,0.1781
30,0.7653,0.0000,0.7954,0.1455,0.7539,0.0000,0.7938,0.1496
31,0.7682,0.0000,0.8006,0.1429,0.7565,0.0000,0.7974,0.1466
32,0.7714,0.0000,0.8030,0.1413,0.7597,0.0000,0.8037,0.1491
33,0.7704,0.0000,0.8024,0.1413,0.7564,0.0000,0.8010,0.1492
34,0.7661,0.0000,0.8000,0.1428,0.7605,0.0000,0.7900,0.1447
35,0.7696,0.0000,0.8008,0.1417,0.7516,0.0000,0.7989,0.1497
36,0.7741,0.0000,0.8046,0.1404,0.7567,0.0000,0.8001,0.1477
37,0.7671,0.0000,0.8004,0.1415,0.7588,0.0000,0.7928,0.1449
38,0.7712,0.0000,0.8012,0.1408,0.7585,0.0000,0.7895,0.1454
39,0.7654,0.0000,0.7978,0.1434,0.7352,0.0000,0.7474,0.1559
40,0.7703,0.0000,0.8012,0.1419,0.7577,0.0000,0.8006,0.1472
41,0.7726,0.0000,0.8043,0.1399,0.7631,0.0000,0.7966,0.1447
42,0.7740,0.0000,0.8050,0.1390,0.7566,0.0000,0.7891,0.1441
43,0.7738,0.0000,0.8048,0.1398,0.7597,0.0000,0.8010,0.1454
44,0.7668,0.0000,0.8010,0.1421,0.7608,0.0000,0.7893,0.1450
45,0.7745,0.0000,0.8053,0.1395,0.7539,0.0000,0.7798,0.1455
46,0.7736,0.0000,0.8044,0.1394,0.7554,0.0000,0.7886,0.1465
47,0.7715,0.0000,0.8022,0.1418,0.7525,0.0000,0.8006,0.1500
48,0.7708,0.0000,0.8017,0.1418,0.7510,0.0000,0.7992,0.1513
49,0.7739,0.0000,0.8053,0.1407,0.7590,0.0000,0.7907,0.1439
