epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.7822,0.0000,0.8005,0.1730,0.8263,0.0000,0.8422,0.1392
1,0.8731,0.0000,0.8868,0.0955,0.8906,0.0000,0.9026,0.0837
2,0.9204,0.0000,0.9294,0.0576,0.9284,0.0000,0.9366,0.0535
3,0.9454,0.0000,0.9516,0.0400,0.9427,0.0000,0.9493,0.0426
4,0.9589,0.0000,0.9635,0.0305,0.9522,0.0000,0.9576,0.0352
5,0.9675,0.0000,0.9711,0.0245,0.9557,0.0000,0.9607,0.0327
6,0.9721,0.0000,0.9752,0.0214,0.9578,0.0000,0.9626,0.0314
7,0.9753,0.0000,0.9780,0.0191,0.9591,0.0000,0.9637,0.0307
8,0.9776,0.0000,0.9801,0.0176,0.9603,0.0000,0.9647,0.0298
9,0.9792,0.0000,0.9814,0.0164,0.9588,0.0000,0.9634,0.0307
10,0.9803,0.0000,0.9825,0.0156,0.9591,0.0000,0.9637,0.0305
11,0.9806,0.0000,0.9827,0.0154,0.9601,0.0000,0.9646,0.0305
12,0.9817,0.0000,0.9837,0.0145,0.9612,0.0000,0.9656,0.0297
13,0.9824,0.0000,0.9843,0.0141,0.9613,0.0000,0.9657,0.0297
14,0.9825,0.0000,0.9844,0.0138,0.9601,0.0000,0.9646,0.0305
15,0.9829,0.0000,0.9847,0.0136,0.9605,0.0000,0.9649,0.0301
16,0.9836,0.0000,0.9854,0.0131,0.9604,0.0000,0.9648,0.0296
17,0.9840,0.0000,0.9857,0.0128,0.9615,0.0000,0.9658,0.0296
18,0.9844,0.0000,0.9861,0.0125,0.9614,0.0000,0.9657,0.0297
19,0.9845,0.0000,0.9862,0.0125,0.9607,0.0000,0.9651,0.0299
20,0.9849,0.0000,0.9866,0.0122,0.9614,0.0000,0.9657,0.0297
21,0.9851,0.0000,0.9867,0.0121,0.9618,0.0000,0.9661,0.0299
22,0.9850,0.0000,0.9866,0.0120,0.9607,0.0000,0.9651,0.0303
23,0.9848,0.0000,0.9865,0.0121,0.9605,0.0000,0.9649,0.0303
24,0.9850,0.0000,0.9866,0.0121,0.9612,0.0000,0.9656,0.0302
25,0.9852,0.0000,0.9868,0.0119,0.9609,0.0000,0.9653,0.0305
26,0.9852,0.0000,0.9868,0.0119,0.9606,0.0000,0.9650,0.0305
27,0.9855,0.0000,0.9871,0.0118,0.9611,0.0000,0.9654,0.0300
28,0.9857,0.0000,0.9873,0.0115,0.9616,0.0000,0.9659,0.0299
29,0.9857,0.0000,0.9872,0.0116,0.9613,0.0000,0.9656,0.0302
30,0.9858,0.0000,0.9874,0.0115,0.9614,0.0000,0.9658,0.0300
31,0.9857,0.0000,0.9873,0.0115,0.9613,0.0000,0.9656,0.0298
32,0.9860,0.0000,0.9875,0.0115,0.9606,0.0000,0.9650,0.0308
33,0.9858,0.0000,0.9873,0.0115,0.9610,0.0000,0.9654,0.0303
34,0.9858,0.0000,0.9873,0.0114,0.9606,0.0000,0.9650,0.0304
35,0.9856,0.0000,0.9872,0.0116,0.9603,0.0000,0.9647,0.0310
36,0.9860,0.0000,0.9875,0.0114,0.9609,0.0000,0.9652,0.0303
37,0.9859,0.0000,0.9874,0.0114,0.9614,0.0000,0.9657,0.0300
38,0.9856,0.0000,0.9871,0.0116,0.9608,0.0000,0.9652,0.0307
39,0.9859,0.0000,0.9874,0.0114,0.9600,0.0000,0.9645,0.0312
40,0.9860,0.0000,0.9875,0.0113,0.9602,0.0000,0.9647,0.0308
41,0.9862,0.0000,0.9877,0.0112,0.9614,0.0000,0.9657,0.0301
42,0.9859,0.0000,0.9875,0.0113,0.9620,0.0000,0.9663,0.0300
43,0.9862,0.0000,0.9877,0.0111,0.9619,0.0000,0.9661,0.0302
44,0.9862,0.0000,0.9877,0.0112,0.9613,0.0000,0.9656,0.0304
45,0.9863,0.0000,0.9878,0.0111,0.9616,0.0000,0.9659,0.0300
46,0.9865,0.0000,0.9879,0.0111,0.9611,0.0000,0.9654,0.0303
47,0.9867,0.0000,0.9881,0.0109,0.9623,0.0000,0.9665,0.0296
