epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.6489,0.0000,0.6816,0.0874,0.5093,0.0000,0.1049,0.1524
1,0.6776,0.0000,0.7084,0.0769,0.6671,0.0000,0.6941,0.0914
2,0.6871,0.0000,0.7167,0.0756,0.5746,0.0000,0.6988,0.1206
3,0.6957,0.0000,0.7250,0.0738,0.6638,0.0000,0.6254,0.0931
4,0.7050,0.0000,0.7336,0.0721,0.6812,0.0000,0.6912,0.0887
5,0.7129,0.0000,0.7401,0.0705,0.6662,0.0000,0.7160,0.0930
6,0.7194,0.0000,0.7460,0.0691,0.6588,0.0000,0.5788,0.0997
7,0.7273,0.0000,0.7519,0.0676,0.6858,0.0000,0.7286,0.0881
8,0.7321,0.0000,0.7542,0.0663,0.7005,0.0000,0.6980,0.0841
9,0.7379,0.0000,0.7608,0.0650,0.7071,0.0000,0.7063,0.0834
10,0.7414,0.0000,0.7627,0.0641,0.6924,0.0000,0.7341,0.0885
11,0.7420,0.0000,0.7629,0.0637,0.7076,0.0000,0.7304,0.0828
12,0.7496,0.0000,0.7707,0.0620,0.7102,0.0000,0.7035,0.0821
13,0.7559,0.0000,0.7758,0.0606,0.6897,0.0000,0.7394,0.0864
14,0.7597,0.0000,0.7791,0.0597,0.7154,0.0000,0.7170,0.0807
15,0.7632,0.0000,0.7828,0.0588,0.7164,0.0000,0.7170,0.0792
16,0.7680,0.0000,0.7864,0.0577,0.7226,0.0000,0.7316,0.0791
17,0.7711,0.0000,0.7903,0.0570,0.7158,0.0000,0.7040,0.0790
18,0.7745,0.0000,0.7931,0.0561,0.7183,0.0000,0.7481,0.0827
19,0.7785,0.0000,0.7965,0.0552,0.7214,0.0000,0.7371,0.0781
20,0.7823,0.0000,0.8000,0.0543,0.6531,0.0000,0.5479,0.1102
21,0.7836,0.0000,0.8002,0.0540,0.7198,0.0000,0.7353,0.0824
22,0.7866,0.0000,0.8039,0.0532,0.7325,0.0000,0.7306,0.0755
23,0.7898,0.0000,0.8070,0.0525,0.7246,0.0000,0.7193,0.0776
24,0.7926,0.0000,0.8090,0.0520,0.7318,0.0000,0.7496,0.0788
25,0.7925,0.0000,0.8091,0.0519,0.7353,0.0000,0.7387,0.0763
26,0.7973,0.0000,0.8136,0.0510,0.7319,0.0000,0.7226,0.0794
27,0.8002,0.0000,0.8162,0.0502,0.7312,0.0000,0.7615,0.0757
28,0.7993,0.0000,0.8152,0.0505,0.7267,0.0000,0.7608,0.0781
29,0.8033,0.0000,0.8190,0.0496,0.7200,0.0000,0.7607,0.0812
30,0.8036,0.0000,0.8197,0.0494,0.7152,0.0000,0.6802,0.0837
31,0.8052,0.0000,0.8207,0.0490,0.7268,0.0000,0.7150,0.0801
32,0.8083,0.0000,0.8232,0.0484,0.7310,0.0000,0.7571,0.0767
33,0.8098,0.0000,0.8253,0.0480,0.7362,0.0000,0.7459,0.0743
34,0.8106,0.0000,0.8257,0.0478,0.7186,0.0000,0.6995,0.0798
35,0.8133,0.0000,0.8278,0.0472,0.7344,0.0000,0.7644,0.0771
36,0.8144,0.0000,0.8296,0.0470,0.7407,0.0000,0.7516,0.0749
37,0.8165,0.0000,0.8310,0.0467,0.7413,0.0000,0.7439,0.0760
38,0.8177,0.0000,0.8324,0.0463,0.7377,0.0000,0.7515,0.0750
39,0.8199,0.0000,0.8343,0.0457,0.7346,0.0000,0.7463,0.0756
40,0.8187,0.0000,0.8332,0.0460,0.7332,0.0000,0.7482,0.0774
41,0.8209,0.0000,0.8355,0.0455,0.7313,0.0000,0.7586,0.0789
42,0.8223,0.0000,0.8364,0.0454,0.7437,0.0000,0.7557,0.0746
43,0.8247,0.0000,0.8387,0.0448,0.7352,0.0000,0.7636,0.0770
44,0.8245,0.0000,0.8383,0.0448,0.7407,0.0000,0.7461,0.0748
45,0.8251,0.0000,0.8389,0.0447,0.7404,0.0000,0.7589,0.0782
46,0.8252,0.0000,0.8392,0.0446,0.7360,0.0000,0.7635,0.0773
47,0.8281,0.0000,0.8420,0.0440,0.7397,0.0000,0.7637,0.0773
48,0.8293,0.0000,0.8426,0.0438,0.7379,0.0000,0.7554,0.0749
49,0.8292,0.0000,0.8429,0.0438,0.7418,0.0000,0.7650,0.0758
