epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.6938,0.0000,0.7319,0.1773,0.6862,0.0000,0.7684,0.1888
1,0.7482,0.0000,0.7871,0.1542,0.7299,0.0000,0.7784,0.1585
2,0.7642,0.0000,0.8002,0.1440,0.7527,0.0000,0.7986,0.1491
3,0.7728,0.0000,0.8061,0.1414,0.7520,0.0000,0.8037,0.1517
4,0.7777,0.0000,0.8100,0.1380,0.7638,0.0000,0.8078,0.1425
5,0.7919,0.0000,0.8230,0.1305,0.7771,0.0000,0.8031,0.1367
6,0.7933,0.0000,0.8232,0.1304,0.7822,0.0000,0.8168,0.1368
7,0.7986,0.0000,0.8277,0.1281,0.7860,0.0000,0.8214,0.1352
8,0.7971,0.0000,0.8255,0.1275,0.7838,0.0000,0.8105,0.1328
9,0.7951,0.0000,0.8244,0.1263,0.7752,0.0000,0.7946,0.1378
10,0.7905,0.0000,0.8175,0.1317,0.7898,0.0000,0.8202,0.1310
11,0.8039,0.0000,0.8317,0.1253,0.7868,0.0000,0.8222,0.1322
12,0.8042,0.0000,0.8333,0.1249,0.7915,0.0000,0.8168,0.1299
13,0.8088,0.0000,0.8367,0.1222,0.7975,0.0000,0.8296,0.1287
14,0.8186,0.0000,0.8439,0.1185,0.7972,0.0000,0.8310,0.1274
15,0.8172,0.0000,0.8436,0.1176,0.7962,0.0000,0.8243,0.1270
16,0.8150,0.0000,0.8416,0.1192,0.7991,0.0000,0.8235,0.1260
17,0.8125,0.0000,0.8401,0.1196,0.7899,0.0000,0.8168,0.1300
18,0.8162,0.0000,0.8417,0.1189,0.7946,0.0000,0.8305,0.1284
19,0.8102,0.0000,0.8373,0.1218,0.8006,0.0000,0.8342,0.1269
20,0.8153,0.0000,0.8419,0.1164,0.7968,0.0000,0.8190,0.1275
21,0.8111,0.0000,0.8356,0.1216,0.8012,0.0000,0.8296,0.1261
22,0.8181,0.0000,0.8450,0.1156,0.8030,0.0000,0.8314,0.1236
23,0.8255,0.0000,0.8491,0.1142,0.8065,0.0000,0.8354,0.1225
24,0.8272,0.0000,0.8512,0.1132,0.8091,0.0000,0.8401,0.1233
25,0.8250,0.0000,0.8494,0.1137,0.8116,0.0000,0.8356,0.1214
26,0.8205,0.0000,0.8439,0.1165,0.8063,0.0000,0.8373,0.1233
27,0.8248,0.0000,0.8491,0.1134,0.8054,0.0000,0.8390,0.1236
28,0.8218,0.0000,0.8475,0.1152,0.8065,0.0000,0.8283,0.1225
29,0.8212,0.0000,0.8460,0.1159,0.8115,0.0000,0.8376,0.1208
30,0.8277,0.0000,0.8516,0.1123,0.8066,0.0000,0.8331,0.1215
31,0.8297,0.0000,0.8530,0.1112,0.8066,0.0000,0.8303,0.1215
32,0.8294,0.0000,0.8536,0.1111,0.8114,0.0000,0.8388,0.1208
33,0.8237,0.0000,0.8482,0.1144,0.8063,0.0000,0.8400,0.1244
34,0.8260,0.0000,0.8509,0.1134,0.8111,0.0000,0.8374,0.1200
35,0.8319,0.0000,0.8551,0.1107,0.8119,0.0000,0.8404,0.1218
36,0.8178,0.0000,0.8438,0.1158,0.8051,0.0000,0.8278,0.1233
37,0.8174,0.0000,0.8423,0.1175,0.8009,0.0000,0.8196,0.1250
38,0.8303,0.0000,0.8536,0.1111,0.8009,0.0000,0.8376,0.1267
39,0.8300,0.0000,0.8534,0.1114,0.8122,0.0000,0.8419,0.1212
40,0.8288,0.0000,0.8527,0.1127,0.8098,0.0000,0.8424,0.1230
41,0.8295,0.0000,0.8536,0.1115,0.8110,0.0000,0.8369,0.1207
42,0.8301,0.0000,0.8537,0.1109,0.8175,0.0000,0.8431,0.1190
43,0.8321,0.0000,0.8552,0.1103,0.8110,0.0000,0.8328,0.1202
44,0.8339,0.0000,0.8564,0.1094,0.8136,0.0000,0.8410,0.1189
45,0.8294,0.0000,0.8528,0.1112,0.8108,0.0000,0.8348,0.1206
46,0.8273,0.0000,0.8508,0.1120,0.8129,0.0000,0.8362,0.1201
47,0.8320,0.0000,0.8549,0.1103,0.8139,0.0000,0.8423,0.1206
48,0.8355,0.0000,0.8581,0.1081,0.8111,0.0000,0.8389,0.1199
49,0.8317,0.0000,0.8550,0.1105,0.8148,0.0000,0.8422,0.1185
