epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.7338,0.0000,0.7637,0.1591,0.7589,0.0000,0.7866,0.1407
1,0.7983,0.0000,0.8217,0.1234,0.8105,0.0000,0.8342,0.1166
2,0.8295,0.0000,0.8477,0.1067,0.8094,0.0000,0.8294,0.1118
3,0.8371,0.0000,0.8560,0.1030,0.8230,0.0000,0.8443,0.1083
4,0.8478,0.0000,0.8667,0.0955,0.8174,0.0000,0.8375,0.1100
5,0.8380,0.0000,0.8563,0.1025,0.8206,0.0000,0.8401,0.1102
6,0.8468,0.0000,0.8654,0.0976,0.8187,0.0000,0.8385,0.1101
7,0.8346,0.0000,0.8536,0.1038,0.8270,0.0000,0.8470,0.1083
8,0.8460,0.0000,0.8637,0.0960,0.8288,0.0000,0.8481,0.1043
9,0.8420,0.0000,0.8591,0.0980,0.8306,0.0000,0.8510,0.1052
10,0.8530,0.0000,0.8701,0.0944,0.8234,0.0000,0.8428,0.1075
11,0.8512,0.0000,0.8687,0.0945,0.8168,0.0000,0.8392,0.1177
12,0.8425,0.0000,0.8617,0.1046,0.8124,0.0000,0.8334,0.1187
13,0.8426,0.0000,0.8606,0.1049,0.8191,0.0000,0.8360,0.1112
14,0.8417,0.0000,0.8587,0.1031,0.7993,0.0000,0.8216,0.1286
15,0.8552,0.0000,0.8734,0.0958,0.8278,0.0000,0.8478,0.1082
16,0.8501,0.0000,0.8674,0.0966,0.8260,0.0000,0.8459,0.1073
17,0.8410,0.0000,0.8595,0.1037,0.8258,0.0000,0.8457,0.1106
18,0.8381,0.0000,0.8548,0.1044,0.8242,0.0000,0.8450,0.1086
19,0.8555,0.0000,0.8728,0.0949,0.8248,0.0000,0.8443,0.1081
20,0.8474,0.0000,0.8655,0.1001,0.8208,0.0000,0.8424,0.1110
21,0.8482,0.0000,0.8658,0.0988,0.8227,0.0000,0.8425,0.1086
22,0.8454,0.0000,0.8619,0.1008,0.8228,0.0000,0.8433,0.1079
23,0.8437,0.0000,0.8603,0.0992,0.8231,0.0000,0.8421,0.1088
24,0.8401,0.0000,0.8588,0.1037,0.8070,0.0000,0.8283,0.1180
25,0.8421,0.0000,0.8609,0.1018,0.8156,0.0000,0.8380,0.1150
26,0.8460,0.0000,0.8636,0.1002,0.8239,0.0000,0.8438,0.1094
27,0.8505,0.0000,0.8682,0.0972,0.8242,0.0000,0.8432,0.1089
28,0.8527,0.0000,0.8697,0.0965,0.8177,0.0000,0.8381,0.1136
29,0.8350,0.0000,0.8538,0.1105,0.7912,0.0000,0.8132,0.1344
30,0.7975,0.0000,0.8184,0.1412,0.7770,0.0000,0.8029,0.1476
31,0.8080,0.0000,0.8318,0.1369,0.7863,0.0000,0.8112,0.1447
32,0.8169,0.0000,0.8378,0.1292,0.7889,0.0000,0.8135,0.1376
33,0.8184,0.0000,0.8420,0.1261,0.7865,0.0000,0.8140,0.1420
34,0.8025,0.0000,0.8247,0.1382,0.7827,0.0000,0.8042,0.1483
35,0.8045,0.0000,0.8276,0.1402,0.7772,0.0000,0.8003,0.1464
36,0.7929,0.0000,0.8153,0.1397,0.7264,0.0000,0.7512,0.1672
37,0.7855,0.0000,0.8092,0.1476,0.7735,0.0000,0.8000,0.1419
38,0.7990,0.0000,0.8213,0.1341,0.7709,0.0000,0.7909,0.1403
