epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.6872,0.0000,0.7311,0.1756,0.5846,0.0000,0.4918,0.3388
1,0.7882,0.0000,0.8272,0.1304,0.7834,0.0000,0.8158,0.1388
2,0.8222,0.0000,0.8545,0.1081,0.8078,0.0000,0.8438,0.1208
3,0.8478,0.0000,0.8728,0.0953,0.8347,0.0000,0.8591,0.1017
4,0.8652,0.0000,0.8857,0.0862,0.8404,0.0000,0.8638,0.1080
5,0.8702,0.0000,0.8906,0.0842,0.8438,0.0000,0.8717,0.0964
6,0.8858,0.0000,0.9035,0.0745,0.8233,0.0000,0.8495,0.1169
7,0.8836,0.0000,0.9015,0.0762,0.8657,0.0000,0.8873,0.0841
8,0.8963,0.0000,0.9119,0.0682,0.8718,0.0000,0.8903,0.0820
9,0.9048,0.0000,0.9190,0.0629,0.8801,0.0000,0.8978,0.0752
10,0.9088,0.0000,0.9221,0.0606,0.8555,0.0000,0.8789,0.0911
11,0.8908,0.0000,0.9059,0.0728,0.8748,0.0000,0.8911,0.0835
12,0.8921,0.0000,0.9085,0.0712,0.8633,0.0000,0.8787,0.0874
13,0.9057,0.0000,0.9190,0.0617,0.8900,0.0000,0.9071,0.0720
14,0.9193,0.0000,0.9304,0.0535,0.8938,0.0000,0.9084,0.0680
15,0.9172,0.0000,0.9285,0.0552,0.9010,0.0000,0.9148,0.0635
16,0.9237,0.0000,0.9340,0.0506,0.9079,0.0000,0.9209,0.0609
17,0.9268,0.0000,0.9371,0.0487,0.9002,0.0000,0.9134,0.0644
18,0.9132,0.0000,0.9249,0.0567,0.8940,0.0000,0.9066,0.0683
19,0.9102,0.0000,0.9220,0.0588,0.8971,0.0000,0.9114,0.0669
20,0.9107,0.0000,0.9229,0.0593,0.8972,0.0000,0.9105,0.0665
21,0.9204,0.0000,0.9313,0.0520,0.9102,0.0000,0.9224,0.0581
22,0.9290,0.0000,0.9385,0.0471,0.9094,0.0000,0.9207,0.0581
23,0.9359,0.0000,0.9443,0.0442,0.9054,0.0000,0.9190,0.0610
24,0.9166,0.0000,0.9269,0.0557,0.9039,0.0000,0.9157,0.0627
25,0.9238,0.0000,0.9330,0.0515,0.9039,0.0000,0.9152,0.0621
26,0.9083,0.0000,0.9205,0.0600,0.9015,0.0000,0.9149,0.0635
27,0.9255,0.0000,0.9356,0.0493,0.9157,0.0000,0.9267,0.0545
28,0.9318,0.0000,0.9409,0.0451,0.9172,0.0000,0.9275,0.0530
29,0.9385,0.0000,0.9466,0.0411,0.9209,0.0000,0.9312,0.0510
30,0.9408,0.0000,0.9485,0.0399,0.9234,0.0000,0.9337,0.0499
31,0.9413,0.0000,0.9489,0.0396,0.9261,0.0000,0.9354,0.0479
32,0.9447,0.0000,0.9519,0.0373,0.9274,0.0000,0.9368,0.0480
33,0.9441,0.0000,0.9511,0.0378,0.9203,0.0000,0.9301,0.0520
34,0.9414,0.0000,0.9489,0.0395,0.9245,0.0000,0.9350,0.0502
35,0.9441,0.0000,0.9514,0.0376,0.9268,0.0000,0.9363,0.0484
36,0.9482,0.0000,0.9549,0.0356,0.9289,0.0000,0.9379,0.0467
37,0.9511,0.0000,0.9574,0.0331,0.9295,0.0000,0.9381,0.0471
38,0.9524,0.0000,0.9584,0.0326,0.9294,0.0000,0.9387,0.0463
39,0.9496,0.0000,0.9560,0.0346,0.9296,0.0000,0.9388,0.0471
40,0.9301,0.0000,0.9383,0.0464,0.9121,0.0000,0.9238,0.0593
41,0.9237,0.0000,0.9333,0.0508,0.9143,0.0000,0.9254,0.0552
42,0.9411,0.0000,0.9487,0.0393,0.9247,0.0000,0.9337,0.0493
43,0.9479,0.0000,0.9544,0.0358,0.9281,0.0000,0.9362,0.0468
44,0.9450,0.0000,0.9520,0.0368,0.9311,0.0000,0.9401,0.0460
45,0.9478,0.0000,0.9544,0.0353,0.9306,0.0000,0.9397,0.0469
46,0.9365,0.0000,0.9448,0.0423,0.9218,0.0000,0.9315,0.0514
47,0.9441,0.0000,0.9514,0.0375,0.9283,0.0000,0.9374,0.0471
48,0.9503,0.0000,0.9566,0.0338,0.9337,0.0000,0.9422,0.0444
49,0.9548,0.0000,0.9606,0.0312,0.9364,0.0000,0.9442,0.0430
