epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.7578,0.0000,0.7790,0.1376,0.7338,0.0000,0.7344,0.1371
1,0.8436,0.0000,0.8609,0.0897,0.7652,0.0000,0.7544,0.1238
2,0.8645,0.0000,0.8797,0.0800,0.7674,0.0000,0.7557,0.1200
3,0.8748,0.0000,0.8891,0.0745,0.7732,0.0000,0.7665,0.1188
4,0.8809,0.0000,0.8945,0.0715,0.8043,0.0000,0.7979,0.1113
5,0.8830,0.0000,0.8961,0.0699,0.7896,0.0000,0.7746,0.1212
6,0.8858,0.0000,0.8984,0.0684,0.7657,0.0000,0.7586,0.1210
7,0.8884,0.0000,0.9012,0.0680,0.7587,0.0000,0.7585,0.1333
8,0.8915,0.0000,0.9042,0.0664,0.7578,0.0000,0.7580,0.1377
9,0.8939,0.0000,0.9060,0.0650,0.7500,0.0000,0.7524,0.1395
10,0.8915,0.0000,0.9042,0.0669,0.7611,0.0000,0.7613,0.1354
11,0.8926,0.0000,0.9055,0.0662,0.7622,0.0000,0.7609,0.1308
12,0.8940,0.0000,0.9060,0.0649,0.7767,0.0000,0.7767,0.1325
13,0.8944,0.0000,0.9069,0.0661,0.7904,0.0000,0.7876,0.1305
14,0.8896,0.0000,0.9026,0.0696,0.7505,0.0000,0.7432,0.1623
15,0.8864,0.0000,0.8996,0.0716,0.7599,0.0000,0.7572,0.1468
16,0.8893,0.0000,0.9019,0.0684,0.7303,0.0000,0.7213,0.1477
17,0.8928,0.0000,0.9052,0.0668,0.7599,0.0000,0.7566,0.1441
18,0.8934,0.0000,0.9058,0.0664,0.7795,0.0000,0.7780,0.1240
19,0.8936,0.0000,0.9058,0.0662,0.7952,0.0000,0.7980,0.1134
20,0.8960,0.0000,0.9081,0.0646,0.7516,0.0000,0.7519,0.1489
21,0.8967,0.0000,0.9088,0.0655,0.7660,0.0000,0.7618,0.1392
22,0.8967,0.0000,0.9087,0.0664,0.7661,0.0000,0.7641,0.1456
23,0.8953,0.0000,0.9074,0.0673,0.7701,0.0000,0.7655,0.1478
24,0.8912,0.0000,0.9035,0.0697,0.7633,0.0000,0.7594,0.1553
25,0.8904,0.0000,0.9033,0.0725,0.7598,0.0000,0.7566,0.1505
26,0.8940,0.0000,0.9062,0.0691,0.7603,0.0000,0.7616,0.1546
27,0.8939,0.0000,0.9060,0.0693,0.7653,0.0000,0.7687,0.1459
28,0.8961,0.0000,0.9080,0.0677,0.7579,0.0000,0.7562,0.1523
29,0.8967,0.0000,0.9086,0.0671,0.7604,0.0000,0.7584,0.1511
30,0.8962,0.0000,0.9082,0.0672,0.7502,0.0000,0.7519,0.1632
31,0.8980,0.0000,0.9099,0.0668,0.7587,0.0000,0.7583,0.1582
32,0.8975,0.0000,0.9093,0.0668,0.7732,0.0000,0.7756,0.1362
33,0.8948,0.0000,0.9071,0.0675,0.7693,0.0000,0.7648,0.1422
34,0.8948,0.0005,0.9070,0.0682,0.7476,0.0000,0.7478,0.1551
