epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.6665,0.0000,0.6915,0.1915,0.6684,0.0000,0.6641,0.1822
1,0.7407,0.0000,0.7640,0.1504,0.7013,0.0000,0.6924,0.1712
2,0.7510,0.0000,0.7727,0.1445,0.7046,0.0000,0.6941,0.1646
3,0.7547,0.0000,0.7776,0.1411,0.7032,0.0000,0.6956,0.1639
4,0.7595,0.0000,0.7825,0.1391,0.7031,0.0000,0.6952,0.1626
5,0.7626,0.0000,0.7859,0.1378,0.7051,0.0000,0.7025,0.1640
6,0.7615,0.0000,0.7848,0.1375,0.6991,0.0000,0.6987,0.1645
7,0.7623,0.0000,0.7848,0.1372,0.7045,0.0000,0.7001,0.1643
8,0.7614,0.0000,0.7846,0.1375,0.7006,0.0000,0.6947,0.1652
9,0.7629,0.0000,0.7855,0.1376,0.7112,0.0000,0.7111,0.1671
10,0.7619,0.0000,0.7855,0.1371,0.7026,0.0000,0.7034,0.1682
11,0.7644,0.0000,0.7877,0.1366,0.7078,0.0000,0.7033,0.1631
12,0.7667,0.0000,0.7899,0.1316,0.7104,0.0000,0.7127,0.1580
13,0.7712,0.0000,0.7959,0.1267,0.7089,0.0000,0.7138,0.1563
14,0.7752,0.0000,0.7982,0.1234,0.7120,0.0000,0.7178,0.1509
15,0.7781,0.0000,0.8014,0.1218,0.7099,0.0000,0.7050,0.1499
16,0.7785,0.0000,0.8016,0.1219,0.7109,0.0000,0.7104,0.1510
17,0.7795,0.0000,0.8028,0.1202,0.7017,0.0000,0.7152,0.1561
18,0.7862,0.0000,0.8113,0.1195,0.7067,0.0000,0.7156,0.1575
19,0.7856,0.0000,0.8096,0.1189,0.7106,0.0000,0.7153,0.1535
20,0.7857,0.0000,0.8105,0.1189,0.7044,0.0000,0.7184,0.1576
21,0.7829,0.0000,0.8077,0.1198,0.7023,0.0000,0.7119,0.1549
22,0.7900,0.0000,0.8144,0.1172,0.7068,0.0000,0.7161,0.1540
23,0.7872,0.0000,0.8120,0.1174,0.7082,0.0000,0.7191,0.1540
24,0.7879,0.0000,0.8123,0.1173,0.7062,0.0000,0.7163,0.1569
25,0.7887,0.0000,0.8144,0.1179,0.7070,0.0000,0.7182,0.1581
26,0.7869,0.0000,0.8111,0.1175,0.7036,0.0000,0.7117,0.1570
27,0.7901,0.0000,0.8146,0.1167,0.7065,0.0000,0.7167,0.1580
28,0.7907,0.0000,0.8152,0.1165,0.7114,0.0000,0.7193,0.1590
29,0.7896,0.0000,0.8143,0.1170,0.7056,0.0000,0.7146,0.1602
30,0.7874,0.0000,0.8123,0.1175,0.7035,0.0000,0.7114,0.1596
31,0.7899,0.0000,0.8142,0.1170,0.7066,0.0000,0.7152,0.1590
32,0.7908,0.0000,0.8155,0.1162,0.7076,0.0000,0.7185,0.1591
33,0.7909,0.0000,0.8160,0.1163,0.7095,0.0000,0.7200,0.1587
34,0.7902,0.0000,0.8164,0.1166,0.7084,0.0000,0.7168,0.1571
35,0.7905,0.0000,0.8154,0.1163,0.7007,0.0000,0.7137,0.1612
36,0.7916,0.0000,0.8169,0.1170,0.7095,0.0000,0.7164,0.1537
37,0.7915,0.0000,0.8158,0.1160,0.7110,0.0000,0.7193,0.1559
38,0.7915,0.0000,0.8164,0.1164,0.6989,0.0000,0.7070,0.1596
39,0.7887,0.0000,0.8140,0.1166,0.7007,0.0000,0.7135,0.1636
40,0.7922,0.0000,0.8176,0.1164,0.7035,0.0000,0.7159,0.1642
41,0.7898,0.0000,0.8143,0.1173,0.7056,0.0000,0.7155,0.1630
42,0.7915,0.0000,0.8160,0.1156,0.7073,0.0000,0.7187,0.1620
43,0.7936,0.0000,0.8180,0.1153,0.7092,0.0000,0.7176,0.1591
44,0.7917,0.0000,0.8160,0.1165,0.7068,0.0000,0.7175,0.1605
45,0.7924,0.0000,0.8177,0.1159,0.7098,0.0000,0.7167,0.1567
