epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.7019,0.0000,0.7462,0.1655,0.6189,0.0000,0.4653,0.2339
1,0.7900,0.0000,0.8218,0.1225,0.7053,0.0000,0.6910,0.1647
2,0.8160,0.0000,0.8421,0.1100,0.7123,0.0000,0.7076,0.1574
3,0.8304,0.0000,0.8543,0.1021,0.7229,0.0000,0.7241,0.1497
4,0.8394,0.0000,0.8617,0.0964,0.7175,0.0000,0.6971,0.1566
5,0.8497,0.0000,0.8703,0.0912,0.7404,0.0000,0.7462,0.1419
6,0.8551,0.0000,0.8748,0.0883,0.7484,0.0000,0.7546,0.1436
7,0.8567,0.0000,0.8764,0.0875,0.7436,0.0000,0.7526,0.1429
8,0.8639,0.0000,0.8823,0.0834,0.7496,0.0000,0.7586,0.1427
9,0.8651,0.0000,0.8832,0.0828,0.7453,0.0000,0.7570,0.1433
10,0.8683,0.0000,0.8859,0.0808,0.7278,0.0000,0.7530,0.1560
11,0.8692,0.0000,0.8869,0.0805,0.7331,0.0000,0.7556,0.1523
12,0.8710,0.0000,0.8883,0.0794,0.7320,0.0000,0.7489,0.1499
13,0.8729,0.0000,0.8899,0.0784,0.7421,0.0000,0.7494,0.1431
14,0.8758,0.0000,0.8923,0.0771,0.7497,0.0000,0.7452,0.1392
15,0.8769,0.0000,0.8933,0.0763,0.7361,0.0000,0.7490,0.1452
16,0.8769,0.0000,0.8931,0.0763,0.7515,0.0000,0.7531,0.1442
17,0.8784,0.0000,0.8945,0.0756,0.7529,0.0000,0.7556,0.1415
18,0.8803,0.0000,0.8960,0.0741,0.7512,0.0000,0.7597,0.1450
19,0.8792,0.0000,0.8951,0.0752,0.7487,0.0000,0.7443,0.1418
20,0.8817,0.0000,0.8971,0.0738,0.7432,0.0000,0.7650,0.1515
21,0.8824,0.0000,0.8978,0.0730,0.7428,0.0000,0.7340,0.1451
22,0.8812,0.0000,0.8967,0.0739,0.7356,0.0000,0.7544,0.1516
23,0.8808,0.0000,0.8962,0.0738,0.7443,0.0000,0.7400,0.1437
24,0.8844,0.0000,0.8993,0.0724,0.7570,0.0000,0.7557,0.1422
25,0.8819,0.0000,0.8973,0.0732,0.7577,0.0000,0.7627,0.1442
26,0.8859,0.0000,0.9008,0.0714,0.7558,0.0000,0.7552,0.1440
27,0.8859,0.0000,0.9008,0.0711,0.7313,0.0000,0.7551,0.1572
28,0.8859,0.0000,0.9008,0.0714,0.7409,0.0000,0.7541,0.1499
29,0.8867,0.0000,0.9013,0.0712,0.7451,0.0000,0.7501,0.1449
30,0.8862,0.0000,0.9008,0.0710,0.7530,0.0000,0.7601,0.1453
31,0.8880,0.0000,0.9025,0.0700,0.7484,0.0000,0.7524,0.1441
32,0.8877,0.0000,0.9022,0.0704,0.7566,0.0000,0.7617,0.1425
33,0.8887,0.0000,0.9031,0.0699,0.7437,0.0000,0.7478,0.1446
34,0.8886,0.0000,0.9030,0.0700,0.7608,0.0000,0.7687,0.1441
35,0.8895,0.0000,0.9038,0.0694,0.7515,0.0000,0.7530,0.1445
36,0.8903,0.0000,0.9044,0.0689,0.7367,0.0000,0.7617,0.1538
37,0.8898,0.0000,0.9041,0.0691,0.7542,0.0000,0.7577,0.1427
38,0.8905,0.0000,0.9046,0.0691,0.7630,0.0000,0.7578,0.1403
39,0.8908,0.0000,0.9049,0.0688,0.7471,0.0000,0.7526,0.1442
40,0.8904,0.0000,0.9045,0.0687,0.7517,0.0000,0.7631,0.1415
41,0.8934,0.0000,0.9070,0.0674,0.7524,0.0000,0.7596,0.1422
42,0.8928,0.0000,0.9066,0.0678,0.7596,0.0000,0.7688,0.1434
43,0.8933,0.0000,0.9070,0.0676,0.7476,0.0000,0.7580,0.1455
44,0.8920,0.0000,0.9058,0.0681,0.7416,0.0000,0.7478,0.1472
