epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.5614,0.0000,0.4696,0.1679,0.5666,0.0000,0.4646,0.1924
1,0.5829,0.0000,0.5256,0.1571,0.5709,0.0000,0.4763,0.1888
2,0.5865,0.0000,0.5293,0.1554,0.5743,0.0000,0.4746,0.1871
3,0.5892,0.0000,0.5318,0.1544,0.5798,0.0000,0.4846,0.1846
4,0.5932,0.0000,0.5421,0.1528,0.5844,0.0000,0.4937,0.1831
5,0.5986,0.0000,0.5490,0.1507,0.5833,0.0000,0.4841,0.1825
6,0.6020,0.0000,0.5500,0.1491,0.5923,0.0000,0.4988,0.1790
7,0.6087,0.0000,0.5610,0.1463,0.5898,0.0000,0.4971,0.1796
8,0.6117,0.0000,0.5662,0.1450,0.5902,0.0000,0.5041,0.1793
9,0.6165,0.0000,0.5724,0.1429,0.5982,0.0000,0.5128,0.1754
10,0.6238,0.0000,0.5832,0.1400,0.6003,0.0000,0.5168,0.1743
11,0.6289,0.0000,0.5894,0.1383,0.6034,0.0000,0.5195,0.1729
12,0.6322,0.0000,0.5924,0.1370,0.6049,0.0000,0.5211,0.1720
13,0.6354,0.0000,0.5989,0.1357,0.6025,0.0000,0.5245,0.1732
14,0.6382,0.0000,0.6025,0.1346,0.6067,0.0000,0.5278,0.1715
15,0.6419,0.0000,0.6087,0.1332,0.6112,0.0000,0.5384,0.1695
16,0.6469,0.0000,0.6148,0.1315,0.6133,0.0000,0.5404,0.1689
17,0.6519,0.0000,0.6202,0.1296,0.6144,0.0000,0.5416,0.1681
18,0.6550,0.0000,0.6245,0.1284,0.6174,0.0000,0.5429,0.1667
19,0.6573,0.0000,0.6250,0.1275,0.6159,0.0000,0.5426,0.1670
20,0.6601,0.0000,0.6270,0.1262,0.6171,0.0000,0.5396,0.1667
21,0.6630,0.0000,0.6299,0.1253,0.6181,0.0000,0.5397,0.1661
22,0.6663,0.0000,0.6326,0.1241,0.6198,0.0000,0.5420,0.1654
23,0.6692,0.0000,0.6353,0.1230,0.6218,0.0000,0.5457,0.1646
24,0.6714,0.0000,0.6385,0.1220,0.6264,0.0000,0.5542,0.1625
25,0.6752,0.0000,0.6431,0.1208,0.6247,0.0000,0.5497,0.1632
26,0.6786,0.0000,0.6450,0.1195,0.6238,0.0000,0.5441,0.1636
27,0.6815,0.0000,0.6479,0.1183,0.6289,0.0000,0.5583,0.1615
28,0.6838,0.0000,0.6513,0.1173,0.6281,0.0000,0.5564,0.1616
29,0.6877,0.0000,0.6561,0.1158,0.6311,0.0000,0.5588,0.1603
30,0.6923,0.0000,0.6605,0.1142,0.6339,0.0000,0.5639,0.1590
31,0.6962,0.0000,0.6646,0.1127,0.6339,0.0000,0.5637,0.1589
32,0.6993,0.0000,0.6685,0.1116,0.6366,0.0000,0.5674,0.1578
33,0.7039,0.0000,0.6740,0.1100,0.6343,0.0000,0.5620,0.1585
34,0.7073,0.0000,0.6774,0.1088,0.6349,0.0000,0.5619,0.1581
35,0.7104,0.0000,0.6812,0.1073,0.6390,0.0000,0.5731,0.1566
36,0.7142,0.0000,0.6870,0.1057,0.6413,0.0000,0.5769,0.1556
37,0.7194,0.0000,0.6936,0.1038,0.6420,0.0000,0.5764,0.1552
38,0.7240,0.0000,0.6985,0.1022,0.6423,0.0000,0.5790,0.1547
39,0.7287,0.0000,0.7044,0.1005,0.6454,0.0000,0.5827,0.1533
40,0.7345,0.0000,0.7122,0.0982,0.6455,0.0000,0.5850,0.1531
41,0.7401,0.0000,0.7190,0.0961,0.6515,0.0000,0.5951,0.1506
42,0.7470,0.0000,0.7274,0.0937,0.6546,0.0000,0.5995,0.1489
43,0.7534,0.0000,0.7356,0.0912,0.6585,0.0000,0.6066,0.1475
44,0.7583,0.0000,0.7416,0.0894,0.6551,0.0000,0.6013,0.1488
45,0.7634,0.0000,0.7480,0.0875,0.6585,0.0000,0.6103,0.1472
46,0.7679,0.0000,0.7535,0.0860,0.6593,0.0000,0.6089,0.1470
47,0.7729,0.0000,0.7600,0.0841,0.6641,0.0000,0.6190,0.1448
48,0.7763,0.0000,0.7641,0.0827,0.6652,0.0000,0.6192,0.1439
49,0.7810,0.0000,0.7696,0.0811,0.6678,0.0000,0.6282,0.1431
