epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.6996,0.0000,0.7234,0.1696,0.6984,0.0000,0.6923,0.1630
1,0.7636,0.0000,0.7880,0.1305,0.7142,0.0000,0.7153,0.1507
2,0.8019,0.0000,0.8233,0.1165,0.7176,0.0000,0.7201,0.1549
3,0.8186,0.0000,0.8402,0.1075,0.7326,0.0000,0.7293,0.1501
4,0.8257,0.0000,0.8470,0.1031,0.7371,0.0000,0.7345,0.1449
5,0.8295,0.0000,0.8507,0.1002,0.7357,0.0000,0.7399,0.1481
6,0.8341,0.0000,0.8547,0.0976,0.7349,0.0000,0.7392,0.1469
7,0.8349,0.0000,0.8555,0.0969,0.7225,0.0000,0.7289,0.1563
8,0.8400,0.0000,0.8603,0.0946,0.7255,0.0000,0.7319,0.1526
9,0.8406,0.0000,0.8608,0.0944,0.7214,0.0000,0.7299,0.1470
10,0.8440,0.0000,0.8634,0.0926,0.7372,0.0000,0.7402,0.1437
11,0.8442,0.0000,0.8640,0.0923,0.7143,0.0000,0.7238,0.1635
12,0.8463,0.0000,0.8657,0.0912,0.7179,0.0000,0.7266,0.1613
13,0.8448,0.0000,0.8646,0.0927,0.7215,0.0000,0.7252,0.1557
14,0.8453,0.0000,0.8648,0.0913,0.7246,0.0000,0.7301,0.1550
15,0.8465,0.0000,0.8658,0.0912,0.7156,0.0000,0.7231,0.1644
16,0.8482,0.0000,0.8675,0.0903,0.7300,0.0000,0.7332,0.1499
17,0.8459,0.0000,0.8651,0.0911,0.7288,0.0000,0.7297,0.1487
18,0.8452,0.0000,0.8646,0.0919,0.7218,0.0000,0.7238,0.1530
19,0.8456,0.0000,0.8649,0.0914,0.7150,0.0000,0.7205,0.1493
20,0.8458,0.0000,0.8651,0.0913,0.7168,0.0000,0.7226,0.1586
21,0.8469,0.0000,0.8661,0.0906,0.7203,0.0000,0.7264,0.1555
22,0.8502,0.0000,0.8691,0.0884,0.7082,0.0000,0.7141,0.1530
23,0.8456,0.0000,0.8646,0.0908,0.7306,0.0000,0.7331,0.1527
24,0.8426,0.0000,0.8617,0.0924,0.7050,0.0000,0.7134,0.1647
25,0.8445,0.0000,0.8636,0.0917,0.7170,0.0000,0.7244,0.1593
26,0.8492,0.0000,0.8679,0.0889,0.7206,0.0000,0.7201,0.1487
27,0.8500,0.0000,0.8690,0.0888,0.7126,0.0000,0.7221,0.1658
28,0.8458,0.0000,0.8640,0.0932,0.6966,0.0000,0.7027,0.1628
29,0.8442,0.0000,0.8643,0.0956,0.7138,0.0000,0.7236,0.1669
30,0.8482,0.0000,0.8673,0.0918,0.6818,0.0000,0.6942,0.1759
31,0.8476,0.0000,0.8672,0.0931,0.7036,0.0000,0.7157,0.1688
32,0.8503,0.0000,0.8697,0.0915,0.7002,0.0000,0.7113,0.1659
33,0.8512,0.0000,0.8705,0.0912,0.7091,0.0000,0.7193,0.1664
34,0.8508,0.0000,0.8699,0.0906,0.7193,0.0000,0.7271,0.1615
35,0.8529,0.0000,0.8717,0.0894,0.7096,0.0000,0.7165,0.1619
36,0.8474,0.0000,0.8662,0.0910,0.7080,0.0000,0.7191,0.1596
37,0.8417,0.0000,0.8618,0.0956,0.7010,0.0000,0.7122,0.1715
38,0.8506,0.0000,0.8700,0.0916,0.7135,0.0000,0.7216,0.1636
39,0.8521,0.0000,0.8705,0.0885,0.7064,0.0000,0.7181,0.1717
40,0.8488,0.0000,0.8670,0.0900,0.6978,0.0000,0.7167,0.1804
