epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.7188,0.0000,0.7569,0.1592,0.7469,0.0000,0.7631,0.1531
1,0.8062,0.0000,0.8340,0.1159,0.7679,0.0000,0.7720,0.1371
2,0.8277,0.0000,0.8522,0.1051,0.8003,0.0000,0.8111,0.1204
3,0.8365,0.0000,0.8602,0.1004,0.8038,0.0000,0.8122,0.1174
4,0.8431,0.0000,0.8653,0.0968,0.8378,0.0000,0.8574,0.1006
5,0.8476,0.0000,0.8690,0.0938,0.8473,0.0000,0.8686,0.0950
6,0.8527,0.0000,0.8727,0.0913,0.8109,0.0000,0.8164,0.1148
7,0.8556,0.0000,0.8750,0.0897,0.8495,0.0000,0.8648,0.0936
8,0.8622,0.0000,0.8801,0.0863,0.8436,0.0000,0.8721,0.0963
9,0.8650,0.0000,0.8823,0.0846,0.8566,0.0000,0.8713,0.0894
10,0.8700,0.0000,0.8867,0.0817,0.8677,0.0000,0.8819,0.0841
11,0.8761,0.0000,0.8920,0.0779,0.8716,0.0000,0.8888,0.0812
12,0.8772,0.0000,0.8931,0.0774,0.8690,0.0000,0.8834,0.0816
13,0.8784,0.0000,0.8937,0.0764,0.8743,0.0000,0.8900,0.0797
14,0.8811,0.0000,0.8962,0.0754,0.8731,0.0000,0.8890,0.0796
15,0.8827,0.0000,0.8976,0.0740,0.8793,0.0000,0.8933,0.0767
16,0.8837,0.0000,0.8984,0.0736,0.8770,0.0000,0.8939,0.0778
17,0.8855,0.0000,0.9000,0.0722,0.8795,0.0000,0.8966,0.0765
18,0.8850,0.0000,0.8995,0.0727,0.8806,0.0000,0.8952,0.0764
19,0.8882,0.0000,0.9024,0.0708,0.8834,0.0000,0.8984,0.0744
20,0.8909,0.0000,0.9048,0.0696,0.8849,0.0000,0.9009,0.0745
21,0.8896,0.0000,0.9035,0.0700,0.8853,0.0000,0.8996,0.0734
22,0.8902,0.0000,0.9041,0.0697,0.8808,0.0000,0.8980,0.0746
23,0.8933,0.0000,0.9067,0.0684,0.8870,0.0000,0.9012,0.0728
24,0.8939,0.0000,0.9072,0.0678,0.8847,0.0000,0.9010,0.0730
25,0.8930,0.0000,0.9066,0.0682,0.8882,0.0000,0.9019,0.0721
26,0.8939,0.0000,0.9072,0.0679,0.8893,0.0000,0.9038,0.0712
27,0.8938,0.0000,0.9073,0.0677,0.8881,0.0000,0.9018,0.0721
28,0.8945,0.0000,0.9078,0.0674,0.8836,0.0000,0.9001,0.0734
29,0.8954,0.0000,0.9085,0.0668,0.8827,0.0000,0.8958,0.0748
30,0.8929,0.0000,0.9064,0.0682,0.8866,0.0000,0.8999,0.0734
31,0.8932,0.0000,0.9066,0.0682,0.8894,0.0000,0.9034,0.0710
32,0.8956,0.0000,0.9088,0.0668,0.8905,0.0000,0.9042,0.0700
33,0.8956,0.0000,0.9086,0.0665,0.8860,0.0000,0.9000,0.0735
34,0.8958,0.0000,0.9089,0.0664,0.8911,0.0000,0.9051,0.0697
35,0.8963,0.0000,0.9093,0.0662,0.8914,0.0000,0.9048,0.0699
36,0.8987,0.0000,0.9114,0.0649,0.8876,0.0000,0.9007,0.0722
37,0.8968,0.0000,0.9098,0.0658,0.8800,0.0000,0.8934,0.0763
38,0.8963,0.0000,0.9094,0.0660,0.8869,0.0000,0.8993,0.0725
39,0.8964,0.0000,0.9095,0.0658,0.8917,0.0000,0.9061,0.0693
40,0.8969,0.0000,0.9098,0.0658,0.8875,0.0000,0.9004,0.0726
41,0.9003,0.0000,0.9127,0.0644,0.8902,0.0000,0.9046,0.0703
42,0.8976,0.0000,0.9106,0.0655,0.8827,0.0000,0.8990,0.0743
43,0.8984,0.0000,0.9111,0.0649,0.8888,0.0000,0.9039,0.0709
44,0.8997,0.0000,0.9124,0.0643,0.8937,0.0000,0.9062,0.0689
45,0.9001,0.0000,0.9127,0.0640,0.8920,0.0000,0.9069,0.0689
46,0.8993,0.0000,0.9120,0.0645,0.8833,0.0000,0.8944,0.0743
47,0.9002,0.0000,0.9127,0.0638,0.8912,0.0000,0.9033,0.0704
48,0.9001,0.0000,0.9127,0.0637,0.8927,0.0000,0.9068,0.0683
49,0.8988,0.0000,0.9115,0.0648,0.8888,0.0000,0.9007,0.0718
