epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.7503,0.0000,0.7858,0.2240,0.7822,0.0000,0.8116,0.1843
1,0.8445,0.0000,0.8640,0.1078,0.8469,0.0000,0.8685,0.1143
2,0.9054,0.0000,0.9172,0.0654,0.9028,0.0000,0.9155,0.0685
3,0.9363,0.0000,0.9442,0.0446,0.9254,0.0000,0.9346,0.0512
4,0.9462,0.0000,0.9525,0.0383,0.9312,0.0000,0.9402,0.0493
5,0.9555,0.0000,0.9611,0.0332,0.9361,0.0000,0.9439,0.0464
6,0.9681,0.0000,0.9720,0.0244,0.9411,0.0000,0.9480,0.0428
7,0.9737,0.0000,0.9769,0.0209,0.9426,0.0000,0.9494,0.0422
8,0.9741,0.0000,0.9772,0.0212,0.9432,0.0000,0.9498,0.0419
9,0.9734,0.0000,0.9766,0.0208,0.9409,0.0000,0.9478,0.0444
10,0.9773,0.0000,0.9800,0.0187,0.9444,0.0000,0.9510,0.0424
11,0.9803,0.0000,0.9827,0.0161,0.9447,0.0000,0.9512,0.0423
12,0.9760,0.0000,0.9789,0.0191,0.9438,0.0000,0.9505,0.0430
13,0.9809,0.0000,0.9832,0.0157,0.9443,0.0000,0.9507,0.0428
14,0.9811,0.0000,0.9833,0.0158,0.9445,0.0000,0.9510,0.0432
15,0.9777,0.0000,0.9801,0.0175,0.9431,0.0000,0.9499,0.0440
16,0.9703,0.0000,0.9739,0.0223,0.9409,0.0000,0.9482,0.0453
17,0.9765,0.0000,0.9793,0.0186,0.9428,0.0000,0.9494,0.0437
18,0.9766,0.0000,0.9795,0.0183,0.9434,0.0000,0.9499,0.0432
19,0.9780,0.0000,0.9806,0.0181,0.9463,0.0000,0.9527,0.0419
20,0.9828,0.0000,0.9849,0.0144,0.9466,0.0000,0.9530,0.0416
21,0.9849,0.0000,0.9867,0.0131,0.9469,0.0000,0.9532,0.0417
22,0.9832,0.0000,0.9855,0.0139,0.9470,0.0000,0.9532,0.0416
23,0.9813,0.0000,0.9836,0.0150,0.9449,0.0000,0.9515,0.0434
24,0.9841,0.0000,0.9860,0.0131,0.9469,0.0000,0.9531,0.0418
25,0.9850,0.0000,0.9868,0.0126,0.9458,0.0000,0.9522,0.0425
26,0.9865,0.0000,0.9881,0.0116,0.9490,0.0000,0.9551,0.0412
27,0.9861,0.0000,0.9878,0.0120,0.9483,0.0000,0.9544,0.0413
28,0.9847,0.0000,0.9865,0.0127,0.9470,0.0000,0.9532,0.0423
29,0.9846,0.0000,0.9864,0.0132,0.9460,0.0000,0.9523,0.0429
30,0.9841,0.0000,0.9860,0.0135,0.9466,0.0000,0.9528,0.0427
31,0.9852,0.0000,0.9870,0.0126,0.9458,0.0000,0.9521,0.0428
32,0.9863,0.0000,0.9880,0.0117,0.9474,0.0000,0.9536,0.0426
33,0.9854,0.0000,0.9871,0.0125,0.9479,0.0000,0.9540,0.0422
34,0.9868,0.0000,0.9884,0.0114,0.9474,0.0000,0.9536,0.0422
35,0.9865,0.0000,0.9882,0.0116,0.9484,0.0000,0.9545,0.0417
36,0.9844,0.0000,0.9863,0.0126,0.9461,0.0000,0.9524,0.0435
37,0.9808,0.0000,0.9831,0.0156,0.9441,0.0000,0.9509,0.0453
38,0.9836,0.0000,0.9855,0.0138,0.9460,0.0000,0.9523,0.0435
39,0.9842,0.0000,0.9861,0.0134,0.9457,0.0000,0.9522,0.0437
40,0.9822,0.0000,0.9844,0.0147,0.9451,0.0000,0.9516,0.0444
41,0.9834,0.0000,0.9852,0.0139,0.9463,0.0000,0.9527,0.0434
42,0.9848,0.0000,0.9866,0.0129,0.9460,0.0000,0.9524,0.0435
43,0.9852,0.0000,0.9870,0.0127,0.9457,0.0000,0.9520,0.0440
44,0.9858,0.0000,0.9875,0.0121,0.9467,0.0000,0.9529,0.0437
45,0.9848,0.0000,0.9867,0.0131,0.9463,0.0000,0.9526,0.0440
46,0.9862,0.0000,0.9879,0.0120,0.9462,0.0000,0.9526,0.0439
47,0.9849,0.0000,0.9867,0.0129,0.9454,0.0000,0.9518,0.0447
48,0.9836,0.0000,0.9855,0.0140,0.9452,0.0000,0.9517,0.0448
49,0.9833,0.0000,0.9853,0.0141,0.9451,0.0000,0.9516,0.0450
