epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.6114,0.0000,0.6021,0.1959,0.5346,0.0000,0.1188,0.1973
1,0.7177,0.0000,0.7587,0.1545,0.6683,0.0000,0.7021,0.1677
2,0.7431,0.0000,0.7845,0.1432,0.6980,0.0000,0.7079,0.1565
3,0.7615,0.0000,0.7979,0.1357,0.6807,0.0000,0.7134,0.1641
4,0.7744,0.0000,0.8098,0.1303,0.6869,0.0000,0.7257,0.1621
5,0.7799,0.0000,0.8141,0.1276,0.7055,0.0000,0.7231,0.1572
6,0.7818,0.0000,0.8153,0.1269,0.6942,0.0000,0.6913,0.1612
7,0.7841,0.0000,0.8187,0.1255,0.7077,0.0000,0.7275,0.1568
8,0.7876,0.0000,0.8217,0.1235,0.7096,0.0000,0.7286,0.1572
9,0.7875,0.0000,0.8203,0.1237,0.6802,0.0000,0.6514,0.1704
10,0.7875,0.0000,0.8211,0.1231,0.7062,0.0000,0.7240,0.1543
11,0.7883,0.0000,0.8219,0.1228,0.7045,0.0000,0.7294,0.1592
12,0.7886,0.0000,0.8219,0.1225,0.7037,0.0000,0.7268,0.1548
13,0.7904,0.0000,0.8238,0.1216,0.7049,0.0000,0.6984,0.1596
14,0.7912,0.0000,0.8241,0.1210,0.7049,0.0000,0.7158,0.1572
15,0.7904,0.0000,0.8241,0.1211,0.7051,0.0000,0.7222,0.1569
16,0.7910,0.0000,0.8237,0.1212,0.6849,0.0000,0.7239,0.1661
17,0.7902,0.0000,0.8236,0.1211,0.7046,0.0000,0.7165,0.1578
18,0.7935,0.0000,0.8258,0.1202,0.6954,0.0000,0.7292,0.1604
19,0.7946,0.0000,0.8269,0.1192,0.7079,0.0000,0.7302,0.1588
20,0.7924,0.0000,0.8248,0.1197,0.7063,0.0000,0.7319,0.1557
21,0.7929,0.0000,0.8253,0.1196,0.7021,0.0000,0.7245,0.1549
22,0.7941,0.0000,0.8260,0.1196,0.7026,0.0000,0.7295,0.1540
23,0.7933,0.0000,0.8249,0.1196,0.7050,0.0000,0.7250,0.1503
24,0.7927,0.0000,0.8249,0.1196,0.7063,0.0000,0.7217,0.1502
25,0.7944,0.0000,0.8257,0.1191,0.7060,0.0000,0.7148,0.1528
26,0.7955,0.0000,0.8262,0.1183,0.7002,0.0000,0.7043,0.1530
27,0.7958,0.0000,0.8264,0.1186,0.7047,0.0000,0.7221,0.1556
28,0.7964,0.0000,0.8272,0.1184,0.7120,0.0000,0.7181,0.1492
29,0.7960,0.0000,0.8261,0.1187,0.6994,0.0000,0.6958,0.1575
30,0.7968,0.0000,0.8273,0.1178,0.7071,0.0000,0.7206,0.1534
31,0.7974,0.0000,0.8274,0.1177,0.7154,0.0000,0.7169,0.1518
32,0.7953,0.0000,0.8255,0.1185,0.7084,0.0000,0.7276,0.1573
33,0.7967,0.0000,0.8266,0.1179,0.7034,0.0000,0.7175,0.1620
34,0.7976,0.0000,0.8279,0.1179,0.7119,0.0000,0.7193,0.1554
35,0.7975,0.0000,0.8278,0.1173,0.7025,0.0000,0.7267,0.1602
36,0.7970,0.0000,0.8268,0.1178,0.7102,0.0000,0.6995,0.1538
37,0.7986,0.0000,0.8283,0.1170,0.7094,0.0000,0.7302,0.1549
38,0.7996,0.0000,0.8293,0.1169,0.7068,0.0000,0.7153,0.1520
39,0.8009,0.0000,0.8302,0.1164,0.7178,0.0000,0.7335,0.1518
40,0.8008,0.0000,0.8304,0.1167,0.7099,0.0000,0.7314,0.1515
41,0.8017,0.0000,0.8314,0.1165,0.6961,0.0000,0.7329,0.1649
42,0.8023,0.0000,0.8313,0.1160,0.7160,0.0000,0.7345,0.1499
43,0.8027,0.0000,0.8323,0.1161,0.7188,0.0000,0.7245,0.1509
44,0.8034,0.0000,0.8324,0.1159,0.7072,0.0000,0.7341,0.1536
45,0.8032,0.0000,0.8325,0.1159,0.7134,0.0000,0.7319,0.1515
46,0.8028,0.0000,0.8320,0.1159,0.7155,0.0000,0.7345,0.1543
47,0.8037,0.0000,0.8330,0.1160,0.7076,0.0000,0.7362,0.1562
48,0.8045,0.0000,0.8336,0.1156,0.7087,0.0000,0.7270,0.1530
49,0.8030,0.0000,0.8320,0.1164,0.7140,0.0000,0.7351,0.1531
