epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.5758,0.0000,0.5487,0.1035,0.5770,0.0000,0.5230,0.1146
1,0.6197,0.0000,0.6190,0.0868,0.5678,0.0000,0.5938,0.1100
2,0.6287,0.0000,0.6367,0.0841,0.5950,0.0000,0.5619,0.1068
3,0.6344,0.0000,0.6408,0.0830,0.5924,0.0000,0.5547,0.1077
4,0.6368,0.0000,0.6430,0.0823,0.5916,0.0000,0.5686,0.1069
5,0.6390,0.0000,0.6444,0.0821,0.5977,0.0000,0.5994,0.1067
6,0.6408,0.0000,0.6476,0.0816,0.5919,0.0000,0.5636,0.1079
7,0.6439,0.0000,0.6481,0.0812,0.5919,0.0000,0.5861,0.1086
8,0.6449,0.0000,0.6549,0.0810,0.5982,0.0000,0.5932,0.1065
9,0.6460,0.0000,0.6501,0.0807,0.5940,0.0000,0.5921,0.1088
10,0.6434,0.0000,0.6542,0.0815,0.5992,0.0000,0.5683,0.1090
11,0.6420,0.0000,0.6437,0.0819,0.5986,0.0000,0.5992,0.1082
12,0.6449,0.0000,0.6541,0.0809,0.5940,0.0000,0.5684,0.1098
13,0.6397,0.0000,0.6442,0.0823,0.5929,0.0000,0.5968,0.1082
14,0.6448,0.0000,0.6521,0.0812,0.6006,0.0000,0.5813,0.1078
15,0.6445,0.0000,0.6473,0.0809,0.6029,0.0000,0.5818,0.1078
16,0.6473,0.0000,0.6520,0.0806,0.5982,0.0000,0.6002,0.1081
17,0.6440,0.0000,0.6537,0.0812,0.5995,0.0000,0.5701,0.1079
18,0.6450,0.0000,0.6472,0.0815,0.5948,0.0000,0.5909,0.1087
19,0.6452,0.0000,0.6489,0.0812,0.5942,0.0000,0.5913,0.1077
20,0.6467,0.0000,0.6514,0.0810,0.5937,0.0000,0.5549,0.1085
21,0.6458,0.0000,0.6502,0.0812,0.5900,0.0000,0.5845,0.1088
22,0.6473,0.0000,0.6508,0.0808,0.5906,0.0000,0.5839,0.1103
23,0.6475,0.0000,0.6569,0.0806,0.6013,0.0000,0.5894,0.1084
24,0.6484,0.0000,0.6515,0.0805,0.5996,0.0000,0.5877,0.1074
25,0.6451,0.0000,0.6496,0.0816,0.5918,0.0000,0.5522,0.1090
26,0.6452,0.0000,0.6466,0.0810,0.5878,0.0000,0.5903,0.1092
27,0.6481,0.0000,0.6506,0.0804,0.5939,0.0000,0.5855,0.1085
28,0.6465,0.0000,0.6557,0.0812,0.6043,0.0000,0.5916,0.1060
29,0.6428,0.0000,0.6475,0.0818,0.5968,0.0000,0.5735,0.1092
30,0.6442,0.0000,0.6427,0.0821,0.5907,0.0000,0.5811,0.1093
31,0.6407,0.0000,0.6365,0.0830,0.5894,0.0000,0.5738,0.1111
32,0.6395,0.0000,0.6387,0.0829,0.5990,0.0000,0.5464,0.1088
33,0.6383,0.0000,0.6363,0.0843,0.5832,0.0000,0.5182,0.1135
34,0.6308,0.0000,0.6251,0.0870,0.5983,0.0000,0.5657,0.1107
35,0.6200,0.0000,0.6214,0.0913,0.5827,0.0000,0.5786,0.1124
36,0.6052,0.0000,0.5804,0.0985,0.5706,0.0000,0.5421,0.1173
37,0.6179,0.0000,0.6155,0.0900,0.5773,0.0000,0.4799,0.1130
38,0.6183,0.0000,0.6183,0.0888,0.5783,0.0000,0.5922,0.1118
39,0.6193,0.0000,0.6193,0.0882,0.5843,0.0000,0.5493,0.1111
40,0.6248,0.0000,0.6304,0.0870,0.5832,0.0000,0.5454,0.1110
41,0.6223,0.0000,0.6232,0.0875,0.5928,0.0000,0.5384,0.1115
42,0.6242,0.0000,0.6267,0.0873,0.5803,0.0000,0.5863,0.1102
43,0.6287,0.0000,0.6273,0.0857,0.5830,0.0000,0.6188,0.1112
44,0.6318,0.0000,0.6361,0.0851,0.5875,0.0000,0.5141,0.1099
45,0.6306,0.0000,0.6329,0.0849,0.5974,0.0000,0.5726,0.1087
46,0.6325,0.0000,0.6364,0.0851,0.5944,0.0000,0.5501,0.1091
47,0.6331,0.0000,0.6358,0.0848,0.5932,0.0000,0.5227,0.1084
48,0.6354,0.0000,0.6385,0.0844,0.5872,0.0000,0.6020,0.1105
49,0.6346,0.0000,0.6337,0.0840,0.6006,0.0000,0.5570,0.1087
