epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.6435,0.0000,0.6551,0.0876,0.6626,0.0000,0.6766,0.0936
1,0.6692,0.0000,0.7023,0.0785,0.6668,0.0000,0.6845,0.0927
2,0.6745,0.0000,0.7054,0.0778,0.6668,0.0000,0.6995,0.0929
3,0.6782,0.0000,0.7089,0.0772,0.6597,0.0000,0.6756,0.0929
4,0.6836,0.0000,0.7127,0.0764,0.6543,0.0000,0.6971,0.0934
5,0.6892,0.0000,0.7174,0.0753,0.6635,0.0000,0.6716,0.0912
6,0.6926,0.0000,0.7196,0.0747,0.6707,0.0000,0.6757,0.0906
7,0.6964,0.0000,0.7224,0.0741,0.6716,0.0000,0.6873,0.0907
8,0.7012,0.0000,0.7277,0.0732,0.6759,0.0000,0.6835,0.0902
9,0.7051,0.0000,0.7313,0.0725,0.6694,0.0000,0.7063,0.0922
10,0.7053,0.0000,0.7321,0.0723,0.6727,0.0000,0.6573,0.0910
11,0.7092,0.0000,0.7352,0.0716,0.6675,0.0000,0.7051,0.0918
12,0.7103,0.0000,0.7364,0.0713,0.6761,0.0000,0.6963,0.0900
13,0.7126,0.0000,0.7377,0.0709,0.6719,0.0000,0.6986,0.0898
14,0.7148,0.0000,0.7399,0.0704,0.6812,0.0000,0.6987,0.0883
15,0.7172,0.0000,0.7428,0.0700,0.6862,0.0000,0.6991,0.0883
16,0.7178,0.0000,0.7427,0.0698,0.6800,0.0000,0.6816,0.0887
17,0.7186,0.0000,0.7438,0.0696,0.6765,0.0000,0.6702,0.0898
18,0.7214,0.0000,0.7460,0.0691,0.6800,0.0000,0.6887,0.0887
19,0.7224,0.0000,0.7473,0.0689,0.6861,0.0000,0.6937,0.0883
20,0.7239,0.0000,0.7483,0.0686,0.6840,0.0000,0.7102,0.0886
21,0.7240,0.0000,0.7487,0.0686,0.6808,0.0000,0.7057,0.0885
22,0.7273,0.0000,0.7515,0.0680,0.6846,0.0000,0.7036,0.0883
23,0.7289,0.0000,0.7530,0.0676,0.6831,0.0000,0.6924,0.0882
24,0.7296,0.0000,0.7539,0.0675,0.6797,0.0000,0.6642,0.0900
25,0.7308,0.0000,0.7543,0.0672,0.6825,0.0000,0.6972,0.0884
26,0.7318,0.0000,0.7556,0.0671,0.6828,0.0000,0.7001,0.0883
27,0.7335,0.0000,0.7569,0.0667,0.6887,0.0000,0.6894,0.0878
28,0.7343,0.0000,0.7575,0.0664,0.6856,0.0000,0.7055,0.0877
29,0.7333,0.0000,0.7568,0.0667,0.6900,0.0000,0.6998,0.0877
30,0.7360,0.0000,0.7593,0.0661,0.6874,0.0000,0.7037,0.0873
31,0.7364,0.0000,0.7595,0.0660,0.6871,0.0000,0.7083,0.0878
32,0.7375,0.0000,0.7604,0.0658,0.6834,0.0000,0.7200,0.0892
33,0.7352,0.0000,0.7585,0.0663,0.6849,0.0000,0.7031,0.0873
34,0.7382,0.0000,0.7613,0.0656,0.6872,0.0000,0.6848,0.0881
35,0.7381,0.0000,0.7605,0.0657,0.6885,0.0000,0.7041,0.0872
36,0.7391,0.0000,0.7619,0.0655,0.6931,0.0000,0.6992,0.0868
37,0.7399,0.0000,0.7628,0.0652,0.6922,0.0000,0.7052,0.0873
38,0.7412,0.0000,0.7638,0.0650,0.6908,0.0000,0.7079,0.0875
39,0.7424,0.0000,0.7648,0.0649,0.6990,0.0000,0.7049,0.0869
40,0.7406,0.0000,0.7628,0.0652,0.6824,0.0000,0.7222,0.0898
41,0.7403,0.0000,0.7632,0.0653,0.6948,0.0000,0.7129,0.0872
42,0.7435,0.0000,0.7661,0.0646,0.6888,0.0000,0.6870,0.0880
43,0.7435,0.0000,0.7659,0.0646,0.6960,0.0000,0.6953,0.0865
44,0.7445,0.0000,0.7665,0.0644,0.6941,0.0000,0.7151,0.0872
45,0.7429,0.0000,0.7645,0.0648,0.6939,0.0000,0.7072,0.0868
46,0.7428,0.0000,0.7651,0.0648,0.6939,0.0000,0.7126,0.0867
47,0.7451,0.0000,0.7673,0.0642,0.6904,0.0000,0.7083,0.0874
48,0.7451,0.0000,0.7669,0.0642,0.6882,0.0000,0.6904,0.0876
49,0.7473,0.0000,0.7686,0.0638,0.6970,0.0000,0.7029,0.0864
