epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.6475,0.0000,0.6846,0.0852,0.6551,0.0000,0.6683,0.0952
1,0.6624,0.0000,0.6966,0.0797,0.6527,0.0000,0.6828,0.0949
2,0.6631,0.0000,0.6989,0.0795,0.6507,0.0000,0.6880,0.0957
3,0.6657,0.0000,0.6999,0.0792,0.6571,0.0000,0.6676,0.0942
4,0.6672,0.0000,0.7010,0.0791,0.6589,0.0000,0.6911,0.0942
5,0.6686,0.0000,0.7030,0.0789,0.6566,0.0000,0.6950,0.0948
6,0.6698,0.0000,0.7047,0.0787,0.6572,0.0000,0.6892,0.0941
7,0.6705,0.0000,0.7055,0.0786,0.6560,0.0000,0.6925,0.0946
8,0.6700,0.0000,0.7053,0.0785,0.6595,0.0000,0.6892,0.0938
9,0.6707,0.0000,0.7056,0.0784,0.6550,0.0000,0.6950,0.0948
10,0.6702,0.0000,0.7053,0.0785,0.6628,0.0000,0.6908,0.0936
11,0.6709,0.0000,0.7058,0.0784,0.6585,0.0000,0.6954,0.0944
12,0.6716,0.0000,0.7067,0.0783,0.6595,0.0000,0.6826,0.0936
13,0.6730,0.0000,0.7059,0.0781,0.6599,0.0000,0.6935,0.0937
14,0.6723,0.0000,0.7058,0.0781,0.6517,0.0000,0.6931,0.0954
15,0.6718,0.0000,0.7050,0.0783,0.6580,0.0000,0.6892,0.0939
16,0.6727,0.0000,0.7062,0.0781,0.6579,0.0000,0.6954,0.0945
17,0.6736,0.0000,0.7077,0.0780,0.6604,0.0000,0.6715,0.0934
18,0.6745,0.0000,0.7079,0.0778,0.6604,0.0000,0.6885,0.0936
19,0.6739,0.0000,0.7072,0.0779,0.6579,0.0000,0.6943,0.0939
20,0.6745,0.0000,0.7082,0.0779,0.6602,0.0000,0.6923,0.0934
21,0.6737,0.0000,0.7069,0.0780,0.6565,0.0000,0.6968,0.0950
22,0.6750,0.0000,0.7082,0.0777,0.6570,0.0000,0.6884,0.0937
23,0.6747,0.0000,0.7085,0.0777,0.6552,0.0000,0.6601,0.0937
24,0.6745,0.0000,0.7073,0.0778,0.6589,0.0000,0.6856,0.0934
25,0.6750,0.0000,0.7091,0.0777,0.6570,0.0000,0.6765,0.0933
26,0.6753,0.0000,0.7083,0.0777,0.6616,0.0000,0.6826,0.0934
27,0.6752,0.0000,0.7080,0.0777,0.6604,0.0000,0.6839,0.0934
28,0.6748,0.0000,0.7080,0.0777,0.6613,0.0000,0.6849,0.0934
29,0.6760,0.0000,0.7084,0.0776,0.6612,0.0000,0.6859,0.0933
30,0.6758,0.0000,0.7078,0.0776,0.6636,0.0000,0.6857,0.0935
31,0.6752,0.0000,0.7077,0.0776,0.6595,0.0000,0.6938,0.0944
32,0.6752,0.0000,0.7074,0.0776,0.6582,0.0000,0.6927,0.0937
33,0.6751,0.0000,0.7085,0.0776,0.6607,0.0000,0.6810,0.0933
34,0.6765,0.0000,0.7087,0.0775,0.6588,0.0000,0.6779,0.0936
35,0.6758,0.0000,0.7080,0.0776,0.6602,0.0000,0.6897,0.0935
36,0.6757,0.0000,0.7087,0.0776,0.6632,0.0000,0.6820,0.0937
37,0.6759,0.0000,0.7084,0.0776,0.6622,0.0000,0.6892,0.0934
38,0.6757,0.0000,0.7078,0.0775,0.6596,0.0000,0.6919,0.0937
39,0.6754,0.0000,0.7084,0.0776,0.6606,0.0000,0.6781,0.0933
40,0.6765,0.0000,0.7090,0.0774,0.6647,0.0000,0.6816,0.0930
41,0.6766,0.0000,0.7090,0.0774,0.6620,0.0000,0.6789,0.0934
42,0.6757,0.0000,0.7073,0.0774,0.6601,0.0000,0.6941,0.0935
43,0.6757,0.0000,0.7077,0.0775,0.6609,0.0000,0.6742,0.0932
44,0.6764,0.0000,0.7084,0.0775,0.6635,0.0000,0.6706,0.0931
45,0.6761,0.0000,0.7080,0.0775,0.6604,0.0000,0.6954,0.0937
46,0.6761,0.0000,0.7087,0.0774,0.6600,0.0000,0.6591,0.0935
47,0.6764,0.0000,0.7070,0.0774,0.6608,0.0000,0.6916,0.0936
48,0.6761,0.0000,0.7085,0.0774,0.6638,0.0000,0.6812,0.0932
49,0.6759,0.0000,0.7081,0.0775,0.6580,0.0000,0.6517,0.0939
