epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.7869,0.0000,0.8092,0.1567,0.7261,0.0000,0.7160,0.1744
1,0.8957,0.0000,0.9069,0.0720,0.7932,0.0000,0.7793,0.1389
2,0.9367,0.0000,0.9436,0.0462,0.8079,0.0000,0.7959,0.1266
3,0.9542,0.0000,0.9593,0.0348,0.8174,0.0000,0.8078,0.1203
4,0.9637,0.0000,0.9677,0.0284,0.8144,0.0000,0.8056,0.1220
5,0.9698,0.0000,0.9732,0.0243,0.8231,0.0000,0.8155,0.1234
6,0.9734,0.0000,0.9764,0.0216,0.8214,0.0000,0.8138,0.1252
7,0.9753,0.0000,0.9781,0.0200,0.8101,0.0000,0.8041,0.1305
8,0.9765,0.0000,0.9792,0.0192,0.8130,0.0000,0.8055,0.1323
9,0.9773,0.0000,0.9798,0.0186,0.8086,0.0000,0.7987,0.1352
10,0.9778,0.0000,0.9803,0.0181,0.8132,0.0000,0.8031,0.1346
11,0.9784,0.0000,0.9809,0.0177,0.8157,0.0000,0.8097,0.1340
12,0.9786,0.0000,0.9810,0.0175,0.8111,0.0000,0.8035,0.1366
13,0.9789,0.0000,0.9813,0.0172,0.8081,0.0000,0.7982,0.1384
14,0.9792,0.0000,0.9815,0.0170,0.8108,0.0000,0.8025,0.1371
15,0.9794,0.0000,0.9817,0.0168,0.8142,0.0000,0.8068,0.1362
16,0.9796,0.0000,0.9819,0.0166,0.8152,0.0000,0.8041,0.1368
17,0.9797,0.0000,0.9819,0.0165,0.8097,0.0000,0.8009,0.1391
18,0.9797,0.0000,0.9820,0.0165,0.8135,0.0000,0.8038,0.1387
19,0.9798,0.0000,0.9820,0.0165,0.8150,0.0000,0.8039,0.1367
20,0.9799,0.0000,0.9821,0.0163,0.8149,0.0000,0.8063,0.1369
21,0.9801,0.0000,0.9823,0.0162,0.8134,0.0000,0.8027,0.1372
22,0.9800,0.0000,0.9822,0.0163,0.8146,0.0000,0.8037,0.1405
23,0.9800,0.0000,0.9822,0.0163,0.8103,0.0000,0.7993,0.1396
24,0.9800,0.0000,0.9822,0.0163,0.8145,0.0000,0.8048,0.1366
25,0.9803,0.0000,0.9825,0.0160,0.8156,0.0000,0.8054,0.1378
26,0.9805,0.0000,0.9827,0.0159,0.8149,0.0000,0.8050,0.1376
27,0.9808,0.0000,0.9829,0.0157,0.8160,0.0000,0.8072,0.1374
28,0.9809,0.0000,0.9830,0.0156,0.8142,0.0000,0.8023,0.1386
29,0.9807,0.0000,0.9828,0.0158,0.8114,0.0000,0.7989,0.1420
30,0.9806,0.0000,0.9828,0.0157,0.8185,0.0000,0.8076,0.1361
31,0.9808,0.0000,0.9830,0.0155,0.8117,0.0000,0.8002,0.1410
32,0.9809,0.0000,0.9830,0.0155,0.8105,0.0000,0.7979,0.1414
33,0.9812,0.0000,0.9833,0.0153,0.8118,0.0000,0.7990,0.1406
