epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.7253,0.0000,0.7474,0.2226,0.7120,0.0000,0.7127,0.2279
1,0.7765,0.0000,0.8003,0.1834,0.7162,0.0000,0.7174,0.2248
2,0.7926,0.0000,0.8152,0.1700,0.7156,0.0000,0.7169,0.2235
3,0.8174,0.0000,0.8375,0.1415,0.7461,0.0000,0.7539,0.1585
4,0.9046,0.0000,0.9158,0.0613,0.8162,0.0000,0.8167,0.1110
5,0.9479,0.0000,0.9541,0.0350,0.8295,0.0000,0.8283,0.1063
6,0.9614,0.0000,0.9659,0.0268,0.8401,0.0000,0.8355,0.0996
7,0.9696,0.0000,0.9732,0.0217,0.8367,0.0000,0.8331,0.1058
8,0.9753,0.0000,0.9782,0.0181,0.8410,0.0000,0.8372,0.1035
9,0.9787,0.0000,0.9811,0.0160,0.8384,0.0000,0.8349,0.1075
10,0.9813,0.0000,0.9834,0.0142,0.8374,0.0000,0.8325,0.1078
11,0.9832,0.0000,0.9851,0.0131,0.8364,0.0000,0.8290,0.1084
12,0.9844,0.0000,0.9862,0.0121,0.8369,0.0000,0.8310,0.1091
13,0.9851,0.0000,0.9868,0.0116,0.8400,0.0000,0.8331,0.1065
14,0.9860,0.0000,0.9876,0.0110,0.8377,0.0000,0.8314,0.1113
15,0.9865,0.0000,0.9880,0.0107,0.8345,0.0000,0.8292,0.1137
16,0.9870,0.0000,0.9884,0.0103,0.8363,0.0000,0.8288,0.1083
17,0.9874,0.0000,0.9888,0.0100,0.8407,0.0000,0.8343,0.1088
18,0.9879,0.0000,0.9892,0.0096,0.8367,0.0000,0.8323,0.1126
19,0.9879,0.0000,0.9893,0.0095,0.8369,0.0000,0.8326,0.1140
20,0.9882,0.0000,0.9895,0.0093,0.8338,0.0000,0.8294,0.1130
21,0.9882,0.0000,0.9895,0.0093,0.8404,0.0000,0.8340,0.1122
22,0.9885,0.0000,0.9898,0.0091,0.8378,0.0000,0.8322,0.1125
23,0.9884,0.0000,0.9897,0.0091,0.8406,0.0000,0.8328,0.1119
24,0.9888,0.0000,0.9900,0.0089,0.8361,0.0000,0.8292,0.1158
25,0.9889,0.0000,0.9901,0.0089,0.8391,0.0000,0.8344,0.1112
26,0.9887,0.0000,0.9900,0.0089,0.8330,0.0000,0.8253,0.1170
27,0.9885,0.0000,0.9898,0.0090,0.8430,0.0000,0.8363,0.1129
28,0.9885,0.0000,0.9897,0.0090,0.8431,0.0000,0.8349,0.1153
29,0.9886,0.0000,0.9899,0.0089,0.8378,0.0000,0.8289,0.1178
30,0.9886,0.0000,0.9899,0.0089,0.8371,0.0000,0.8310,0.1151
31,0.9886,0.0000,0.9899,0.0089,0.8487,0.0000,0.8442,0.1084
32,0.9888,0.0000,0.9900,0.0088,0.8382,0.0000,0.8305,0.1184
33,0.9891,0.0000,0.9903,0.0087,0.8421,0.0000,0.8296,0.1136
34,0.9888,0.0000,0.9901,0.0087,0.8299,0.0000,0.8223,0.1217
35,0.9888,0.0000,0.9901,0.0087,0.8412,0.0000,0.8333,0.1130
36,0.9889,0.0000,0.9902,0.0086,0.8347,0.0000,0.8318,0.1202
