epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.5559,0.0000,0.4491,0.1715,0.5516,0.0000,0.3967,0.2007
1,0.5800,0.0000,0.4977,0.1595,0.5649,0.0000,0.4420,0.1923
2,0.6171,0.0000,0.5717,0.1323,0.6040,0.0000,0.5650,0.1456
3,0.7367,0.0000,0.7436,0.0735,0.6328,0.0000,0.6271,0.1130
4,0.7956,0.0000,0.8046,0.0576,0.6486,0.0000,0.6452,0.1112
5,0.8266,0.0000,0.8350,0.0502,0.6476,0.0000,0.6393,0.1139
6,0.8530,0.0000,0.8606,0.0438,0.6471,0.0000,0.6306,0.1160
7,0.8730,0.0000,0.8798,0.0388,0.6589,0.0000,0.6630,0.1173
8,0.8898,0.0000,0.8958,0.0343,0.6632,0.0000,0.6626,0.1191
9,0.9057,0.0000,0.9110,0.0303,0.6714,0.0000,0.6681,0.1193
10,0.9150,0.0000,0.9199,0.0277,0.6735,0.0000,0.6620,0.1251
11,0.9220,0.0000,0.9264,0.0257,0.6753,0.0000,0.6749,0.1229
12,0.9284,0.0000,0.9325,0.0240,0.6744,0.0000,0.6731,0.1244
13,0.9332,0.0000,0.9369,0.0226,0.6834,0.0000,0.6815,0.1240
14,0.9370,0.0000,0.9406,0.0215,0.6808,0.0000,0.6804,0.1253
15,0.9384,0.0000,0.9419,0.0210,0.6768,0.0000,0.6773,0.1276
16,0.9414,0.0000,0.9447,0.0202,0.6810,0.0000,0.6829,0.1274
17,0.9444,0.0000,0.9476,0.0194,0.6777,0.0000,0.6772,0.1285
18,0.9462,0.0000,0.9492,0.0188,0.6771,0.0000,0.6750,0.1289
19,0.9467,0.0000,0.9497,0.0186,0.6852,0.0000,0.6850,0.1279
20,0.9474,0.0000,0.9504,0.0184,0.6822,0.0000,0.6811,0.1287
21,0.9479,0.0000,0.9509,0.0182,0.6814,0.0000,0.6823,0.1292
22,0.9489,0.0000,0.9518,0.0180,0.6813,0.0000,0.6843,0.1298
23,0.9496,0.0000,0.9525,0.0177,0.6785,0.0000,0.6781,0.1309
24,0.9502,0.0000,0.9530,0.0176,0.6833,0.0000,0.6842,0.1301
25,0.9513,0.0000,0.9540,0.0173,0.6817,0.0000,0.6845,0.1301
26,0.9514,0.0000,0.9542,0.0172,0.6816,0.0000,0.6821,0.1309
27,0.9521,0.0000,0.9548,0.0170,0.6811,0.0000,0.6832,0.1321
28,0.9522,0.0000,0.9549,0.0170,0.6799,0.0000,0.6803,0.1322
29,0.9516,0.0000,0.9544,0.0171,0.6781,0.0000,0.6783,0.1324
30,0.9526,0.0000,0.9553,0.0168,0.6794,0.0000,0.6800,0.1327
31,0.9539,0.0000,0.9565,0.0165,0.6798,0.0000,0.6801,0.1329
32,0.9540,0.0000,0.9566,0.0164,0.6773,0.0000,0.6782,0.1342
33,0.9528,0.0000,0.9555,0.0167,0.6791,0.0000,0.6821,0.1337
34,0.9527,0.0000,0.9553,0.0168,0.6786,0.0000,0.6781,0.1339
