epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.6865,0.0000,0.7249,0.1705,0.6219,0.0000,0.6943,0.1917
1,0.7325,0.0000,0.7756,0.1489,0.6883,0.0000,0.6894,0.1618
2,0.7532,0.0000,0.7917,0.1411,0.6895,0.0000,0.6997,0.1577
3,0.7657,0.0000,0.8005,0.1354,0.6855,0.0000,0.7009,0.1646
4,0.7727,0.0000,0.8056,0.1316,0.6829,0.0000,0.7158,0.1657
5,0.7813,0.0000,0.8124,0.1276,0.6945,0.0000,0.7141,0.1624
6,0.7836,0.0000,0.8133,0.1264,0.6734,0.0000,0.7168,0.1845
7,0.7891,0.0000,0.8184,0.1244,0.6864,0.0000,0.7157,0.1699
8,0.7913,0.0000,0.8199,0.1231,0.6779,0.0000,0.7089,0.1712
9,0.7921,0.0000,0.8204,0.1227,0.6893,0.0000,0.7198,0.1688
10,0.7951,0.0000,0.8234,0.1214,0.6823,0.0000,0.7143,0.1706
11,0.7980,0.0000,0.8255,0.1203,0.6748,0.0000,0.7077,0.1781
12,0.7981,0.0000,0.8257,0.1201,0.6952,0.0000,0.7056,0.1639
13,0.7977,0.0000,0.8251,0.1201,0.6888,0.0000,0.7166,0.1715
14,0.7980,0.0000,0.8256,0.1199,0.6960,0.0000,0.7142,0.1673
15,0.8022,0.0000,0.8292,0.1186,0.6941,0.0000,0.7182,0.1675
16,0.8024,0.0000,0.8296,0.1183,0.6882,0.0000,0.7148,0.1713
17,0.8029,0.0000,0.8300,0.1179,0.6980,0.0000,0.7251,0.1675
18,0.8029,0.0000,0.8297,0.1178,0.7020,0.0000,0.7214,0.1637
19,0.8011,0.0000,0.8279,0.1191,0.6920,0.0000,0.7160,0.1699
20,0.8024,0.0000,0.8295,0.1183,0.6985,0.0000,0.7150,0.1651
21,0.8015,0.0000,0.8285,0.1187,0.7060,0.0000,0.7242,0.1660
22,0.8044,0.0000,0.8310,0.1174,0.7102,0.0000,0.7264,0.1639
23,0.8036,0.0000,0.8304,0.1176,0.7144,0.0000,0.7256,0.1600
24,0.8054,0.0000,0.8319,0.1166,0.7060,0.0000,0.7249,0.1662
25,0.8057,0.0000,0.8323,0.1168,0.7111,0.0000,0.7290,0.1619
26,0.8084,0.0000,0.8345,0.1156,0.7048,0.0000,0.7214,0.1618
27,0.8085,0.0000,0.8345,0.1156,0.7027,0.0000,0.7270,0.1681
28,0.8086,0.0000,0.8349,0.1156,0.7055,0.0000,0.7220,0.1633
29,0.8068,0.0000,0.8330,0.1161,0.7035,0.0000,0.7266,0.1675
30,0.8092,0.0000,0.8351,0.1151,0.7064,0.0000,0.7133,0.1590
31,0.8091,0.0000,0.8349,0.1154,0.7090,0.0000,0.7215,0.1607
32,0.8088,0.0000,0.8346,0.1157,0.7073,0.0000,0.7234,0.1610
