epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.7111,0.0000,0.7413,0.1600,0.6866,0.0000,0.7058,0.1625
1,0.7786,0.0000,0.8112,0.1279,0.7136,0.0000,0.7177,0.1517
2,0.8087,0.0000,0.8357,0.1137,0.7174,0.0000,0.7430,0.1562
3,0.8229,0.0000,0.8474,0.1064,0.7239,0.0000,0.7353,0.1562
4,0.8312,0.0000,0.8544,0.1013,0.7342,0.0000,0.7514,0.1499
5,0.8402,0.0000,0.8619,0.0966,0.7144,0.0000,0.7423,0.1595
6,0.8453,0.0000,0.8662,0.0935,0.7277,0.0000,0.7476,0.1536
7,0.8478,0.0000,0.8684,0.0923,0.7287,0.0000,0.7449,0.1513
8,0.8558,0.0000,0.8749,0.0880,0.7340,0.0000,0.7491,0.1521
9,0.8587,0.0000,0.8774,0.0863,0.7400,0.0000,0.7558,0.1489
10,0.8630,0.0000,0.8809,0.0840,0.7311,0.0000,0.7475,0.1551
11,0.8665,0.0000,0.8838,0.0823,0.7248,0.0000,0.7431,0.1564
12,0.8685,0.0000,0.8855,0.0811,0.7395,0.0000,0.7470,0.1469
13,0.8717,0.0000,0.8881,0.0796,0.7412,0.0000,0.7477,0.1458
14,0.8761,0.0000,0.8919,0.0771,0.7424,0.0000,0.7603,0.1548
15,0.8756,0.0000,0.8915,0.0775,0.7454,0.0000,0.7569,0.1464
16,0.8789,0.0000,0.8941,0.0757,0.7433,0.0000,0.7539,0.1497
17,0.8792,0.0000,0.8945,0.0753,0.7479,0.0000,0.7509,0.1482
18,0.8844,0.0000,0.8991,0.0727,0.7448,0.0000,0.7601,0.1507
19,0.8828,0.0000,0.8974,0.0734,0.7437,0.0000,0.7599,0.1535
20,0.8860,0.0000,0.9004,0.0716,0.7521,0.0000,0.7637,0.1512
21,0.8861,0.0000,0.9004,0.0717,0.7452,0.0000,0.7518,0.1487
22,0.8896,0.0000,0.9035,0.0702,0.7271,0.0000,0.7469,0.1606
23,0.8876,0.0000,0.9017,0.0709,0.7464,0.0000,0.7446,0.1484
24,0.8892,0.0000,0.9030,0.0701,0.7326,0.0000,0.7448,0.1570
25,0.8908,0.0000,0.9044,0.0692,0.7504,0.0000,0.7518,0.1464
26,0.8922,0.0000,0.9056,0.0685,0.7432,0.0000,0.7589,0.1559
27,0.8951,0.0000,0.9081,0.0670,0.7482,0.0000,0.7591,0.1539
28,0.8945,0.0000,0.9076,0.0675,0.7316,0.0000,0.7552,0.1654
29,0.8951,0.0000,0.9079,0.0670,0.7331,0.0000,0.7518,0.1615
30,0.8950,0.0000,0.9080,0.0670,0.7360,0.0000,0.7549,0.1619
31,0.8968,0.0000,0.9096,0.0659,0.7452,0.0000,0.7614,0.1581
32,0.8985,0.0000,0.9110,0.0653,0.7423,0.0000,0.7587,0.1595
33,0.9000,0.0000,0.9123,0.0643,0.7420,0.0000,0.7492,0.1557
34,0.9003,0.0000,0.9124,0.0643,0.7387,0.0000,0.7591,0.1607
35,0.8996,0.0000,0.9119,0.0646,0.7439,0.0000,0.7496,0.1530
36,0.9004,0.0000,0.9126,0.0641,0.7455,0.0000,0.7520,0.1541
37,0.9017,0.0000,0.9138,0.0636,0.7451,0.0000,0.7451,0.1505
38,0.9012,0.0000,0.9132,0.0637,0.7352,0.0000,0.7448,0.1590
39,0.9013,0.0000,0.9133,0.0633,0.7376,0.0000,0.7560,0.1602
40,0.9011,0.0000,0.9132,0.0634,0.7383,0.0000,0.7513,0.1575
41,0.9011,0.0000,0.9131,0.0639,0.7405,0.0000,0.7533,0.1581
42,0.9031,0.0000,0.9150,0.0623,0.7399,0.0000,0.7607,0.1634
43,0.9050,0.0000,0.9165,0.0616,0.7435,0.0000,0.7574,0.1602
