epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.8163,0.0000,0.8353,0.1130,0.8680,0.0000,0.8843,0.0788
1,0.8837,0.0000,0.8970,0.0697,0.8961,0.0000,0.9086,0.0656
2,0.9051,0.0000,0.9158,0.0586,0.9043,0.0000,0.9154,0.0582
3,0.9133,0.0000,0.9232,0.0527,0.9125,0.0000,0.9224,0.0525
4,0.9230,0.0000,0.9319,0.0485,0.9236,0.0000,0.9326,0.0491
5,0.9305,0.0000,0.9384,0.0444,0.9289,0.0000,0.9372,0.0462
6,0.9329,0.0000,0.9406,0.0433,0.9261,0.0000,0.9347,0.0472
7,0.9345,0.0000,0.9421,0.0424,0.9293,0.0000,0.9375,0.0463
8,0.9329,0.0000,0.9406,0.0436,0.9287,0.0000,0.9369,0.0483
9,0.9332,0.0000,0.9409,0.0438,0.9312,0.0000,0.9393,0.0459
10,0.9346,0.0000,0.9421,0.0430,0.9313,0.0000,0.9394,0.0468
11,0.9373,0.0000,0.9445,0.0415,0.9343,0.0000,0.9420,0.0444
12,0.9390,0.0000,0.9460,0.0406,0.9334,0.0000,0.9412,0.0450
13,0.9391,0.0000,0.9461,0.0404,0.9312,0.0000,0.9390,0.0466
14,0.9387,0.0000,0.9458,0.0405,0.9285,0.0000,0.9368,0.0481
15,0.9389,0.0000,0.9459,0.0414,0.9317,0.0000,0.9396,0.0472
16,0.9393,0.0000,0.9462,0.0410,0.9343,0.0000,0.9419,0.0440
17,0.9389,0.0000,0.9460,0.0414,0.9322,0.0000,0.9402,0.0465
18,0.9385,0.0000,0.9455,0.0419,0.9336,0.0000,0.9412,0.0460
19,0.9409,0.0000,0.9476,0.0404,0.9344,0.0000,0.9419,0.0449
20,0.9406,0.0000,0.9474,0.0405,0.9357,0.0000,0.9432,0.0445
21,0.9426,0.0000,0.9493,0.0390,0.9350,0.0000,0.9427,0.0444
22,0.9414,0.0000,0.9481,0.0396,0.9367,0.0000,0.9441,0.0445
23,0.9440,0.0000,0.9505,0.0375,0.9355,0.0000,0.9430,0.0448
24,0.9459,0.0000,0.9521,0.0366,0.9358,0.0000,0.9433,0.0459
25,0.9436,0.0000,0.9501,0.0382,0.9346,0.0000,0.9422,0.0461
26,0.9431,0.0132,0.9495,0.0384,0.9377,0.0369,0.9450,0.0430
27,0.9444,0.0149,0.9507,0.0377,0.9368,0.0000,0.9443,0.0449
28,0.9430,0.0000,0.9496,0.0387,0.9322,0.0000,0.9398,0.0470
29,0.9434,0.0027,0.9498,0.0393,0.9327,0.0026,0.9405,0.0476
30,0.9436,0.0112,0.9501,0.0390,0.9365,0.0369,0.9439,0.0446
31,0.9421,0.0238,0.9488,0.0395,0.9344,0.0166,0.9421,0.0458
32,0.9402,0.0095,0.9471,0.0408,0.9261,0.0151,0.9344,0.0540
33,0.9359,0.0129,0.9432,0.0458,0.9327,0.0000,0.9405,0.0491
34,0.9354,0.0000,0.9427,0.0460,0.9260,0.0000,0.9346,0.0534
35,0.9315,0.0048,0.9393,0.0491,0.9285,0.0026,0.9367,0.0530
36,0.9345,0.0156,0.9418,0.0472,0.9302,0.0140,0.9382,0.0518
37,0.9376,0.0102,0.9447,0.0450,0.9321,0.0000,0.9399,0.0506
38,0.9387,0.0355,0.9457,0.0437,0.9313,0.0349,0.9392,0.0493
39,0.9370,0.0374,0.9442,0.0437,0.9274,0.0411,0.9359,0.0509
40,0.9369,0.0661,0.9442,0.0437,0.9300,0.0619,0.9382,0.0505
41,0.9380,0.0582,0.9451,0.0434,0.9305,0.0411,0.9386,0.0493
42,0.9362,0.0465,0.9435,0.0444,0.9299,0.0385,0.9381,0.0499
43,0.9347,0.0363,0.9421,0.0452,0.9200,0.0411,0.9291,0.0564
44,0.9273,0.0524,0.9357,0.0531,0.9213,0.0724,0.9303,0.0558
45,0.9281,0.0698,0.9364,0.0516,0.9242,0.0411,0.9330,0.0578
46,0.9294,0.0204,0.9377,0.0534,0.9246,0.0000,0.9333,0.0573
47,0.9276,0.0000,0.9360,0.0540,0.9216,0.0000,0.9309,0.0586
48,0.9288,0.0000,0.9370,0.0524,0.9209,0.0000,0.9301,0.0563
49,0.9296,0.0000,0.9377,0.0510,0.9223,0.0000,0.9312,0.0566
