epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.6534,0.0000,0.7262,0.2015,0.6677,0.0000,0.7146,0.1757
1,0.7051,0.0000,0.7480,0.1636,0.7169,0.0000,0.7596,0.1625
2,0.7292,0.0000,0.7708,0.1542,0.7227,0.0000,0.7440,0.1554
3,0.7465,0.0000,0.7838,0.1479,0.7460,0.0000,0.7810,0.1484
4,0.7550,0.0000,0.7912,0.1453,0.7492,0.0000,0.7939,0.1477
5,0.7603,0.0000,0.7960,0.1419,0.7500,0.0000,0.7993,0.1447
6,0.7637,0.0000,0.7992,0.1396,0.7583,0.0000,0.7932,0.1416
7,0.7654,0.0000,0.7997,0.1384,0.7625,0.0000,0.7904,0.1408
8,0.7641,0.0000,0.7984,0.1392,0.7595,0.0000,0.7891,0.1405
9,0.7708,0.0000,0.8029,0.1371,0.7660,0.0000,0.7968,0.1389
10,0.7710,0.0000,0.8039,0.1359,0.7490,0.0000,0.7989,0.1448
11,0.7718,0.0000,0.8041,0.1358,0.7678,0.0000,0.8081,0.1391
12,0.7724,0.0000,0.8050,0.1350,0.7648,0.0000,0.8059,0.1380
13,0.7711,0.0000,0.8037,0.1353,0.7676,0.0000,0.7967,0.1372
14,0.7719,0.0000,0.8042,0.1349,0.7741,0.0000,0.8095,0.1360
15,0.7746,0.0000,0.8066,0.1347,0.7692,0.0000,0.7969,0.1367
16,0.7749,0.0000,0.8076,0.1344,0.7734,0.0000,0.8061,0.1353
17,0.7719,0.0000,0.8040,0.1350,0.7755,0.0000,0.8100,0.1355
18,0.7758,0.0000,0.8076,0.1338,0.7762,0.0000,0.8072,0.1349
19,0.7768,0.0000,0.8080,0.1341,0.7744,0.0000,0.8114,0.1364
20,0.7739,0.0000,0.8055,0.1343,0.7715,0.0000,0.8039,0.1359
21,0.7755,0.0000,0.8074,0.1337,0.7762,0.0000,0.8132,0.1358
22,0.7760,0.0000,0.8072,0.1333,0.7729,0.0000,0.8109,0.1354
23,0.7752,0.0000,0.8072,0.1340,0.7767,0.0000,0.8126,0.1350
24,0.7764,0.0000,0.8076,0.1336,0.7777,0.0000,0.8121,0.1344
25,0.7784,0.0000,0.8097,0.1328,0.7753,0.0000,0.8053,0.1350
26,0.7781,0.0000,0.8094,0.1329,0.7753,0.0000,0.8105,0.1343
27,0.7771,0.0000,0.8080,0.1334,0.7724,0.0000,0.8125,0.1368
28,0.7773,0.0000,0.8091,0.1331,0.7761,0.0000,0.8102,0.1339
29,0.7766,0.0000,0.8082,0.1332,0.7708,0.0000,0.8026,0.1367
30,0.7759,0.0000,0.8080,0.1334,0.7728,0.0000,0.8081,0.1362
31,0.7758,0.0000,0.8072,0.1335,0.7741,0.0000,0.8102,0.1345
32,0.7765,0.0000,0.8089,0.1329,0.7758,0.0000,0.8088,0.1341
33,0.7784,0.0000,0.8092,0.1326,0.7796,0.0000,0.8129,0.1338
34,0.7782,0.0000,0.8095,0.1327,0.7763,0.0000,0.8071,0.1333
35,0.7782,0.0000,0.8100,0.1324,0.7742,0.0000,0.8107,0.1348
36,0.7796,0.0000,0.8111,0.1325,0.7785,0.0000,0.8106,0.1333
37,0.7784,0.0000,0.8098,0.1324,0.7785,0.0000,0.8118,0.1336
38,0.7778,0.0000,0.8087,0.1326,0.7739,0.0000,0.8143,0.1355
39,0.7789,0.0000,0.8104,0.1326,0.7794,0.0000,0.8107,0.1331
40,0.7793,0.0000,0.8111,0.1324,0.7742,0.0000,0.8048,0.1339
41,0.7778,0.0000,0.8088,0.1327,0.7790,0.0000,0.8071,0.1341
42,0.7790,0.0000,0.8107,0.1325,0.7688,0.0000,0.7930,0.1373
43,0.7784,0.0000,0.8092,0.1324,0.7761,0.0000,0.8069,0.1345
44,0.7804,0.0000,0.8114,0.1321,0.7779,0.0000,0.8104,0.1335
45,0.7813,0.0000,0.8122,0.1318,0.7790,0.0000,0.8074,0.1336
46,0.7786,0.0000,0.8094,0.1326,0.7741,0.0000,0.8143,0.1354
47,0.7796,0.0000,0.8098,0.1325,0.7795,0.0000,0.8148,0.1333
48,0.7806,0.0000,0.8115,0.1321,0.7794,0.0000,0.8139,0.1342
49,0.7810,0.0000,0.8115,0.1320,0.7778,0.0000,0.8131,0.1330
