epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.7924,0.0000,0.8113,0.1468,0.8491,0.0000,0.8672,0.1094
1,0.8735,0.0000,0.8882,0.0851,0.8823,0.0000,0.8964,0.0811
2,0.9003,0.0000,0.9121,0.0667,0.9011,0.0000,0.9131,0.0668
3,0.9168,0.0000,0.9265,0.0559,0.9144,0.0000,0.9242,0.0582
4,0.9320,0.0000,0.9398,0.0469,0.9222,0.0000,0.9316,0.0553
5,0.9396,0.0000,0.9465,0.0422,0.9283,0.0000,0.9369,0.0502
6,0.9464,0.0000,0.9525,0.0381,0.9346,0.0000,0.9422,0.0462
7,0.9537,0.0000,0.9590,0.0336,0.9372,0.0000,0.9445,0.0445
8,0.9573,0.0000,0.9622,0.0313,0.9344,0.0000,0.9422,0.0466
9,0.9605,0.0000,0.9649,0.0289,0.9409,0.0000,0.9477,0.0425
10,0.9632,0.0000,0.9673,0.0270,0.9407,0.0000,0.9476,0.0427
11,0.9630,0.0000,0.9671,0.0270,0.9403,0.0000,0.9472,0.0438
12,0.9651,0.0000,0.9690,0.0258,0.9450,0.0000,0.9513,0.0401
13,0.9674,0.0000,0.9710,0.0243,0.9449,0.0000,0.9511,0.0399
14,0.9681,0.0000,0.9717,0.0237,0.9469,0.0000,0.9530,0.0391
15,0.9705,0.0000,0.9738,0.0223,0.9468,0.0000,0.9530,0.0385
16,0.9710,0.0000,0.9742,0.0219,0.9477,0.0000,0.9536,0.0383
17,0.9720,0.0000,0.9751,0.0212,0.9483,0.0000,0.9542,0.0380
18,0.9740,0.0000,0.9768,0.0200,0.9465,0.0000,0.9526,0.0394
19,0.9747,0.0000,0.9775,0.0195,0.9479,0.0000,0.9540,0.0384
20,0.9747,0.0000,0.9775,0.0195,0.9465,0.0000,0.9526,0.0397
21,0.9724,0.0000,0.9755,0.0207,0.9502,0.0000,0.9559,0.0373
22,0.9741,0.0000,0.9769,0.0196,0.9493,0.0000,0.9551,0.0377
23,0.9761,0.0000,0.9787,0.0186,0.9502,0.0000,0.9558,0.0371
24,0.9761,0.0000,0.9787,0.0184,0.9483,0.0000,0.9542,0.0386
25,0.9753,0.0000,0.9781,0.0187,0.9499,0.0000,0.9556,0.0378
26,0.9773,0.0000,0.9798,0.0176,0.9518,0.0000,0.9574,0.0361
27,0.9783,0.0000,0.9807,0.0169,0.9513,0.0000,0.9569,0.0368
28,0.9780,0.0000,0.9805,0.0170,0.9494,0.0000,0.9552,0.0377
29,0.9779,0.0000,0.9803,0.0171,0.9522,0.0000,0.9576,0.0361
30,0.9789,0.0000,0.9812,0.0163,0.9502,0.0000,0.9559,0.0374
31,0.9784,0.0000,0.9808,0.0167,0.9519,0.0000,0.9573,0.0361
32,0.9790,0.0000,0.9813,0.0163,0.9528,0.0000,0.9581,0.0359
33,0.9797,0.0000,0.9820,0.0159,0.9517,0.0000,0.9571,0.0371
34,0.9800,0.0000,0.9822,0.0157,0.9516,0.0000,0.9571,0.0361
35,0.9798,0.0000,0.9820,0.0158,0.9534,0.0000,0.9586,0.0357
36,0.9799,0.0000,0.9821,0.0156,0.9519,0.0000,0.9574,0.0364
37,0.9786,0.0000,0.9810,0.0164,0.9527,0.0000,0.9580,0.0361
38,0.9797,0.0000,0.9819,0.0159,0.9522,0.0000,0.9576,0.0361
39,0.9805,0.0000,0.9826,0.0152,0.9520,0.0000,0.9574,0.0361
40,0.9800,0.0000,0.9822,0.0155,0.9501,0.0000,0.9559,0.0381
41,0.9805,0.0000,0.9827,0.0151,0.9521,0.0000,0.9576,0.0366
42,0.9814,0.0000,0.9835,0.0146,0.9518,0.0000,0.9573,0.0364
43,0.9817,0.0000,0.9837,0.0145,0.9537,0.0000,0.9591,0.0355
44,0.9814,0.0000,0.9834,0.0145,0.9529,0.0000,0.9582,0.0359
45,0.9817,0.0000,0.9837,0.0144,0.9518,0.0000,0.9573,0.0368
46,0.9810,0.0000,0.9831,0.0149,0.9522,0.0000,0.9576,0.0368
47,0.9814,0.0000,0.9834,0.0146,0.9541,0.0000,0.9593,0.0354
48,0.9820,0.0000,0.9839,0.0143,0.9537,0.0000,0.9590,0.0355
49,0.9823,0.0000,0.9843,0.0141,0.9532,0.0000,0.9585,0.0358
