epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.7151,0.0000,0.7536,0.2740,0.7045,0.0000,0.7454,0.2973
1,0.7298,0.0000,0.7685,0.2649,0.7151,0.0000,0.7553,0.2711
2,0.7651,0.0000,0.7981,0.2030,0.7883,0.0000,0.8151,0.1846
3,0.8528,0.0000,0.8729,0.1191,0.8415,0.0000,0.8624,0.1215
4,0.8808,0.0000,0.8960,0.0833,0.8620,0.0000,0.8783,0.0907
5,0.9105,0.0000,0.9213,0.0616,0.8925,0.0000,0.9061,0.0736
6,0.9214,0.0000,0.9308,0.0546,0.9091,0.0000,0.9197,0.0636
7,0.9320,0.0000,0.9401,0.0483,0.9158,0.0000,0.9261,0.0591
8,0.9461,0.0000,0.9526,0.0387,0.9237,0.0000,0.9331,0.0542
9,0.9558,0.0000,0.9613,0.0328,0.9290,0.0000,0.9377,0.0502
10,0.9591,0.0000,0.9641,0.0309,0.9319,0.0000,0.9403,0.0491
11,0.9623,0.0000,0.9670,0.0285,0.9306,0.0000,0.9390,0.0506
12,0.9610,0.0000,0.9660,0.0292,0.9349,0.0000,0.9428,0.0488
13,0.9549,0.0000,0.9603,0.0331,0.9285,0.0000,0.9375,0.0528
14,0.9560,0.0000,0.9614,0.0326,0.9294,0.0000,0.9381,0.0519
15,0.9658,0.0000,0.9700,0.0260,0.9359,0.0000,0.9439,0.0478
16,0.9709,0.0000,0.9745,0.0226,0.9379,0.0000,0.9454,0.0461
17,0.9745,0.0000,0.9776,0.0204,0.9388,0.0000,0.9461,0.0459
18,0.9725,0.0000,0.9758,0.0215,0.9361,0.0000,0.9439,0.0487
19,0.9655,0.0000,0.9698,0.0264,0.9361,0.0000,0.9441,0.0493
20,0.9711,0.0000,0.9747,0.0224,0.9395,0.0000,0.9468,0.0463
21,0.9708,0.0000,0.9743,0.0217,0.9399,0.0000,0.9475,0.0464
22,0.9679,0.0000,0.9718,0.0246,0.9389,0.0000,0.9464,0.0470
23,0.9754,0.0000,0.9784,0.0196,0.9421,0.0000,0.9492,0.0442
24,0.9778,0.0000,0.9806,0.0185,0.9422,0.0000,0.9491,0.0445
25,0.9798,0.0000,0.9823,0.0168,0.9426,0.0000,0.9497,0.0450
26,0.9804,0.0000,0.9828,0.0163,0.9414,0.0000,0.9485,0.0453
27,0.9796,0.0000,0.9820,0.0168,0.9414,0.0000,0.9486,0.0456
28,0.9769,0.0000,0.9798,0.0182,0.9400,0.0000,0.9473,0.0475
29,0.9767,0.0000,0.9796,0.0189,0.9404,0.0000,0.9476,0.0464
30,0.9783,0.0000,0.9810,0.0176,0.9409,0.0000,0.9482,0.0459
31,0.9676,0.0000,0.9717,0.0250,0.9394,0.0000,0.9471,0.0480
32,0.9675,0.0000,0.9714,0.0248,0.9348,0.0000,0.9428,0.0510
33,0.9656,0.0000,0.9698,0.0263,0.9326,0.0000,0.9408,0.0533
34,0.9730,0.0000,0.9764,0.0208,0.9403,0.0000,0.9477,0.0472
35,0.9746,0.0000,0.9777,0.0198,0.9405,0.0000,0.9476,0.0469
36,0.9790,0.0000,0.9815,0.0170,0.9397,0.0000,0.9470,0.0473
37,0.9714,0.0000,0.9749,0.0224,0.9374,0.0000,0.9450,0.0496
38,0.9770,0.0000,0.9799,0.0183,0.9426,0.0000,0.9497,0.0452
39,0.9788,0.0000,0.9815,0.0173,0.9417,0.0000,0.9486,0.0463
40,0.9563,0.0000,0.9605,0.0302,0.9300,0.0000,0.9383,0.0537
41,0.9563,0.0000,0.9616,0.0335,0.9260,0.0000,0.9351,0.0581
42,0.9688,0.0000,0.9727,0.0244,0.9390,0.0000,0.9464,0.0481
43,0.9662,0.0000,0.9703,0.0253,0.9373,0.0000,0.9451,0.0498
44,0.9739,0.0000,0.9766,0.0207,0.9394,0.0000,0.9467,0.0471
45,0.9662,0.0000,0.9703,0.0257,0.9377,0.0000,0.9451,0.0491
46,0.9722,0.0000,0.9756,0.0215,0.9378,0.0000,0.9452,0.0487
47,0.9762,0.0000,0.9791,0.0188,0.9425,0.0000,0.9495,0.0457
48,0.9783,0.0000,0.9810,0.0176,0.9422,0.0000,0.9492,0.0459
49,0.9804,0.0000,0.9828,0.0165,0.9417,0.0000,0.9487,0.0463
