epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.7046,0.0000,0.7198,0.2359,0.6571,0.0000,0.6569,0.2983
1,0.8263,0.0000,0.8438,0.1195,0.7538,0.0000,0.7493,0.1735
2,0.9116,0.0000,0.9216,0.0580,0.7879,0.0000,0.7868,0.1410
3,0.9387,0.0000,0.9458,0.0418,0.8027,0.0000,0.7990,0.1258
4,0.9504,0.0000,0.9560,0.0346,0.8109,0.0000,0.8078,0.1259
5,0.9572,0.0000,0.9621,0.0309,0.7997,0.0000,0.7963,0.1303
6,0.9614,0.0000,0.9658,0.0282,0.8062,0.0000,0.8010,0.1352
7,0.9651,0.0000,0.9691,0.0258,0.8096,0.0000,0.8052,0.1331
8,0.9678,0.0000,0.9714,0.0240,0.8072,0.0000,0.8018,0.1319
9,0.9696,0.0000,0.9731,0.0229,0.8072,0.0000,0.8029,0.1353
10,0.9709,0.0000,0.9742,0.0220,0.8103,0.0000,0.8063,0.1331
11,0.9724,0.0000,0.9755,0.0211,0.8101,0.0000,0.8062,0.1374
12,0.9732,0.0000,0.9763,0.0204,0.8059,0.0000,0.8008,0.1423
13,0.9737,0.0000,0.9767,0.0200,0.8043,0.0000,0.8022,0.1420
14,0.9747,0.0000,0.9775,0.0195,0.8167,0.0000,0.8100,0.1344
15,0.9751,0.0000,0.9779,0.0191,0.8011,0.0000,0.8020,0.1452
16,0.9753,0.0000,0.9781,0.0189,0.8084,0.0000,0.8066,0.1390
17,0.9757,0.0000,0.9785,0.0186,0.8090,0.0000,0.8050,0.1405
18,0.9767,0.0000,0.9793,0.0180,0.8064,0.0000,0.8017,0.1467
19,0.9769,0.0000,0.9795,0.0178,0.8092,0.0000,0.8058,0.1421
20,0.9775,0.0000,0.9801,0.0175,0.8099,0.0000,0.8049,0.1417
21,0.9777,0.0000,0.9803,0.0173,0.8050,0.0000,0.8028,0.1457
22,0.9780,0.0000,0.9805,0.0172,0.8125,0.0000,0.8056,0.1398
23,0.9784,0.0000,0.9808,0.0169,0.8101,0.0000,0.8045,0.1421
24,0.9791,0.0000,0.9815,0.0165,0.8108,0.0000,0.8063,0.1405
25,0.9792,0.0000,0.9816,0.0164,0.8112,0.0000,0.8079,0.1393
26,0.9792,0.0000,0.9816,0.0164,0.8152,0.0000,0.8100,0.1416
27,0.9789,0.0000,0.9813,0.0165,0.8169,0.0000,0.8129,0.1387
28,0.9790,0.0000,0.9814,0.0164,0.8073,0.0000,0.8048,0.1429
29,0.9791,0.0000,0.9814,0.0164,0.8060,0.0000,0.7997,0.1452
30,0.9786,0.0000,0.9810,0.0167,0.8037,0.0000,0.7999,0.1497
31,0.9781,0.0000,0.9806,0.0170,0.8075,0.0000,0.8027,0.1449
32,0.9785,0.0000,0.9810,0.0168,0.8136,0.0000,0.8062,0.1412
33,0.9790,0.0000,0.9814,0.0165,0.8118,0.0000,0.8066,0.1408
