epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.7909,0.0000,0.8130,0.1469,0.7322,0.0000,0.7333,0.1791
1,0.8881,0.0000,0.9014,0.0704,0.7929,0.0000,0.7969,0.1262
2,0.9285,0.0000,0.9369,0.0468,0.8034,0.0000,0.8060,0.1112
3,0.9457,0.0000,0.9520,0.0364,0.8113,0.0000,0.8090,0.1118
4,0.9554,0.0000,0.9605,0.0307,0.8079,0.0000,0.8054,0.1144
5,0.9618,0.0000,0.9662,0.0269,0.8173,0.0000,0.8126,0.1140
6,0.9663,0.0000,0.9701,0.0239,0.8103,0.0000,0.8085,0.1186
7,0.9700,0.0000,0.9734,0.0216,0.8136,0.0000,0.8064,0.1227
8,0.9731,0.0000,0.9762,0.0197,0.8151,0.0000,0.8141,0.1215
9,0.9753,0.0000,0.9781,0.0183,0.8215,0.0000,0.8206,0.1198
10,0.9767,0.0000,0.9793,0.0174,0.8153,0.0000,0.8098,0.1222
11,0.9774,0.0000,0.9800,0.0169,0.8112,0.0000,0.8106,0.1261
12,0.9782,0.0000,0.9806,0.0162,0.8092,0.0000,0.8038,0.1279
13,0.9788,0.0000,0.9812,0.0157,0.8032,0.0000,0.8020,0.1335
14,0.9795,0.0000,0.9819,0.0152,0.8110,0.0000,0.8112,0.1296
15,0.9804,0.0000,0.9826,0.0146,0.8098,0.0000,0.8077,0.1323
16,0.9810,0.0000,0.9832,0.0143,0.8046,0.0000,0.8025,0.1390
17,0.9820,0.0000,0.9840,0.0137,0.8089,0.0000,0.8074,0.1323
18,0.9826,0.0000,0.9846,0.0133,0.8077,0.0000,0.8058,0.1338
19,0.9829,0.0000,0.9848,0.0131,0.8045,0.0000,0.8074,0.1397
20,0.9836,0.0000,0.9854,0.0126,0.8148,0.0000,0.8150,0.1305
21,0.9841,0.0000,0.9859,0.0124,0.8152,0.0000,0.8133,0.1325
22,0.9847,0.0000,0.9864,0.0120,0.8111,0.0000,0.8101,0.1358
23,0.9843,0.0000,0.9861,0.0121,0.8116,0.0000,0.8095,0.1341
24,0.9843,0.0000,0.9861,0.0121,0.8089,0.0000,0.8076,0.1386
25,0.9842,0.0000,0.9859,0.0122,0.8127,0.0000,0.8116,0.1372
26,0.9844,0.0000,0.9861,0.0121,0.8102,0.0000,0.8110,0.1370
27,0.9845,0.0000,0.9863,0.0119,0.8065,0.0000,0.8055,0.1394
28,0.9845,0.0000,0.9862,0.0119,0.8059,0.0000,0.8055,0.1405
29,0.9846,0.0000,0.9863,0.0119,0.8038,0.0000,0.8052,0.1419
30,0.9850,0.0000,0.9867,0.0116,0.8016,0.0000,0.8050,0.1407
31,0.9852,0.0000,0.9869,0.0115,0.8035,0.0000,0.8032,0.1432
32,0.9854,0.0000,0.9870,0.0114,0.8018,0.0000,0.8022,0.1465
