epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.6787,0.0000,0.7110,0.1725,0.7154,0.0000,0.7737,0.1606
1,0.7440,0.0000,0.7786,0.1467,0.7366,0.0000,0.7543,0.1496
2,0.7562,0.0000,0.7869,0.1413,0.7596,0.0000,0.7922,0.1397
3,0.7658,0.0000,0.7968,0.1369,0.7619,0.0000,0.7840,0.1390
4,0.7704,0.0000,0.8007,0.1343,0.7759,0.0000,0.8080,0.1332
5,0.7752,0.0000,0.8035,0.1319,0.7663,0.0000,0.8068,0.1353
6,0.7788,0.0000,0.8079,0.1301,0.7727,0.0000,0.8109,0.1339
7,0.7821,0.0000,0.8100,0.1290,0.7797,0.0000,0.8133,0.1315
8,0.7826,0.0000,0.8106,0.1281,0.7843,0.0000,0.8086,0.1289
9,0.7839,0.0000,0.8116,0.1277,0.7859,0.0000,0.8161,0.1286
10,0.7842,0.0000,0.8115,0.1273,0.7849,0.0000,0.8109,0.1282
11,0.7846,0.0000,0.8125,0.1273,0.7825,0.0000,0.8127,0.1289
12,0.7853,0.0000,0.8121,0.1266,0.7810,0.0000,0.8166,0.1307
13,0.7865,0.0000,0.8134,0.1261,0.7839,0.0000,0.8128,0.1271
14,0.7861,0.0000,0.8125,0.1260,0.7799,0.0000,0.8190,0.1332
15,0.7868,0.0000,0.8138,0.1259,0.7790,0.0000,0.7979,0.1300
16,0.7878,0.0000,0.8143,0.1254,0.7871,0.0000,0.8167,0.1258
17,0.7876,0.0000,0.8142,0.1250,0.7885,0.0000,0.8171,0.1252
18,0.7875,0.0000,0.8139,0.1245,0.7886,0.0000,0.8145,0.1253
19,0.7876,0.0000,0.8134,0.1249,0.7891,0.0000,0.8152,0.1251
20,0.7883,0.0000,0.8152,0.1246,0.7835,0.0000,0.8072,0.1276
21,0.7882,0.0000,0.8145,0.1249,0.7888,0.0000,0.8192,0.1257
22,0.7874,0.0000,0.8136,0.1250,0.7862,0.0000,0.8123,0.1257
23,0.7884,0.0000,0.8146,0.1243,0.7896,0.0000,0.8191,0.1247
24,0.7890,0.0000,0.8151,0.1239,0.7873,0.0000,0.8129,0.1254
25,0.7880,0.0000,0.8144,0.1244,0.7889,0.0000,0.8184,0.1264
26,0.7883,0.0000,0.8142,0.1245,0.7886,0.0000,0.8147,0.1253
27,0.7893,0.0000,0.8154,0.1243,0.7812,0.0000,0.7984,0.1272
28,0.7891,0.0000,0.8151,0.1236,0.7903,0.0000,0.8176,0.1241
29,0.7906,0.0000,0.8165,0.1232,0.7916,0.0000,0.8181,0.1238
30,0.7909,0.0000,0.8165,0.1230,0.7886,0.0000,0.8132,0.1249
31,0.7909,0.0000,0.8168,0.1232,0.7848,0.0000,0.8027,0.1283
32,0.7902,0.0000,0.8161,0.1232,0.7893,0.0000,0.8165,0.1240
33,0.7904,0.0000,0.8160,0.1237,0.7872,0.0000,0.8192,0.1266
34,0.7901,0.0000,0.8154,0.1242,0.7842,0.0000,0.8049,0.1260
35,0.7908,0.0000,0.8166,0.1226,0.7906,0.0000,0.8196,0.1243
36,0.7911,0.0000,0.8164,0.1229,0.7890,0.0000,0.8137,0.1247
37,0.7887,0.0000,0.8146,0.1242,0.7901,0.0000,0.8172,0.1240
38,0.7918,0.0000,0.8174,0.1226,0.7894,0.0000,0.8194,0.1248
39,0.7896,0.0000,0.8154,0.1233,0.7882,0.0000,0.8079,0.1251
40,0.7911,0.0000,0.8166,0.1227,0.7901,0.0000,0.8175,0.1238
41,0.7909,0.0000,0.8161,0.1226,0.7897,0.0000,0.8218,0.1250
42,0.7907,0.0000,0.8167,0.1230,0.7900,0.0000,0.8154,0.1241
43,0.7897,0.0000,0.8151,0.1234,0.7889,0.0000,0.8189,0.1241
44,0.7890,0.0000,0.8148,0.1234,0.7914,0.0000,0.8197,0.1238
45,0.7908,0.0000,0.8161,0.1229,0.7874,0.0000,0.8197,0.1247
46,0.7909,0.0000,0.8167,0.1223,0.7884,0.0000,0.8112,0.1252
47,0.7900,0.0000,0.8156,0.1232,0.7909,0.0000,0.8173,0.1239
48,0.7914,0.0000,0.8175,0.1226,0.7898,0.0000,0.8097,0.1240
49,0.7922,0.0000,0.8176,0.1221,0.7916,0.0000,0.8197,0.1228
