epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.6202,0.0000,0.5819,0.1886,0.5160,0.0000,0.2687,0.3853
1,0.8073,0.0000,0.8337,0.1128,0.7836,0.0000,0.8217,0.1339
2,0.8532,0.0000,0.8724,0.0900,0.8133,0.0000,0.8530,0.1152
3,0.8778,0.0000,0.8937,0.0765,0.8824,0.0000,0.8970,0.0747
4,0.8994,0.0000,0.9118,0.0643,0.9025,0.0000,0.9148,0.0634
5,0.9116,0.0000,0.9223,0.0571,0.8825,0.0000,0.9011,0.0743
6,0.9231,0.0000,0.9322,0.0507,0.9195,0.0000,0.9291,0.0542
7,0.9297,0.0000,0.9380,0.0467,0.9158,0.0000,0.9245,0.0555
8,0.9360,0.0000,0.9434,0.0429,0.9224,0.0000,0.9324,0.0511
9,0.9413,0.0000,0.9482,0.0396,0.9316,0.0000,0.9391,0.0462
10,0.9475,0.0000,0.9536,0.0355,0.9332,0.0000,0.9412,0.0451
11,0.9504,0.0000,0.9562,0.0336,0.9335,0.0000,0.9425,0.0446
12,0.9546,0.0000,0.9598,0.0311,0.9338,0.0000,0.9422,0.0448
13,0.9561,0.0000,0.9611,0.0300,0.9416,0.0000,0.9485,0.0404
14,0.9595,0.0000,0.9642,0.0278,0.9391,0.0000,0.9470,0.0410
15,0.9630,0.0000,0.9672,0.0255,0.9443,0.0000,0.9508,0.0385
16,0.9628,0.0000,0.9670,0.0257,0.9433,0.0000,0.9495,0.0389
17,0.9654,0.0000,0.9693,0.0239,0.9487,0.0000,0.9545,0.0360
18,0.9684,0.0000,0.9720,0.0221,0.9460,0.0000,0.9518,0.0371
19,0.9695,0.0000,0.9730,0.0215,0.9479,0.0000,0.9543,0.0366
20,0.9716,0.0000,0.9749,0.0202,0.9474,0.0000,0.9534,0.0368
21,0.9710,0.0000,0.9743,0.0202,0.9488,0.0000,0.9551,0.0355
22,0.9705,0.0000,0.9738,0.0208,0.9461,0.0000,0.9518,0.0387
23,0.9713,0.0000,0.9746,0.0201,0.9507,0.0000,0.9563,0.0347
24,0.9727,0.0000,0.9758,0.0191,0.9479,0.0000,0.9542,0.0360
25,0.9735,0.0000,0.9765,0.0187,0.9501,0.0000,0.9558,0.0352
26,0.9747,0.0000,0.9776,0.0179,0.9510,0.0000,0.9568,0.0344
27,0.9756,0.0000,0.9784,0.0172,0.9509,0.0000,0.9561,0.0340
28,0.9768,0.0000,0.9794,0.0165,0.9542,0.0000,0.9593,0.0324
29,0.9786,0.0000,0.9810,0.0154,0.9550,0.0000,0.9602,0.0320
30,0.9784,0.0000,0.9808,0.0155,0.9544,0.0000,0.9599,0.0322
31,0.9797,0.0000,0.9820,0.0147,0.9562,0.0000,0.9613,0.0312
32,0.9794,0.0000,0.9817,0.0148,0.9528,0.0000,0.9579,0.0335
33,0.9787,0.0000,0.9811,0.0151,0.9524,0.0000,0.9579,0.0329
34,0.9797,0.0000,0.9819,0.0146,0.9564,0.0000,0.9613,0.0306
35,0.9818,0.0000,0.9838,0.0132,0.9562,0.0000,0.9613,0.0310
36,0.9813,0.0000,0.9833,0.0135,0.9538,0.0000,0.9590,0.0327
37,0.9814,0.0000,0.9835,0.0133,0.9529,0.0000,0.9581,0.0338
38,0.9812,0.0000,0.9832,0.0134,0.9558,0.0000,0.9610,0.0312
39,0.9823,0.0000,0.9842,0.0130,0.9571,0.0000,0.9621,0.0307
40,0.9824,0.0000,0.9844,0.0128,0.9577,0.0000,0.9626,0.0301
41,0.9835,0.0000,0.9853,0.0120,0.9577,0.0000,0.9626,0.0301
42,0.9841,0.0000,0.9859,0.0117,0.9571,0.0000,0.9618,0.0310
43,0.9836,0.0000,0.9854,0.0119,0.9535,0.0000,0.9590,0.0336
44,0.9831,0.0000,0.9850,0.0122,0.9569,0.0000,0.9618,0.0307
45,0.9830,0.0000,0.9849,0.0123,0.9564,0.0000,0.9612,0.0307
46,0.9836,0.0000,0.9854,0.0118,0.9577,0.0000,0.9624,0.0306
47,0.9841,0.0000,0.9859,0.0117,0.9575,0.0000,0.9623,0.0306
48,0.9854,0.0000,0.9870,0.0107,0.9604,0.0000,0.9648,0.0284
49,0.9855,0.0000,0.9871,0.0107,0.9568,0.0000,0.9618,0.0312
