epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.6916,0.0000,0.7255,0.1645,0.6553,0.0000,0.6101,0.1804
1,0.7864,0.0000,0.8172,0.1233,0.7322,0.0000,0.7428,0.1453
2,0.8139,0.0000,0.8412,0.1097,0.7375,0.0000,0.7477,0.1406
3,0.8323,0.0000,0.8554,0.1000,0.7588,0.0000,0.7505,0.1367
4,0.8452,0.0000,0.8659,0.0932,0.7532,0.0000,0.7468,0.1470
5,0.8547,0.0000,0.8735,0.0875,0.7629,0.0000,0.7554,0.1343
6,0.8631,0.0000,0.8810,0.0828,0.7745,0.0000,0.7827,0.1321
7,0.8708,0.0000,0.8873,0.0789,0.7736,0.0000,0.7743,0.1337
8,0.8741,0.0000,0.8900,0.0768,0.7535,0.0000,0.7741,0.1502
9,0.8810,0.0000,0.8960,0.0731,0.7724,0.0000,0.7861,0.1385
10,0.8875,0.0000,0.9015,0.0696,0.7654,0.0000,0.7620,0.1360
11,0.8885,0.0000,0.9025,0.0692,0.7629,0.0000,0.7608,0.1363
12,0.8926,0.0000,0.9059,0.0671,0.7592,0.0000,0.7789,0.1425
13,0.8971,0.0000,0.9100,0.0646,0.7744,0.0000,0.7770,0.1349
14,0.8990,0.0000,0.9116,0.0633,0.7648,0.0000,0.7731,0.1416
15,0.9006,0.0000,0.9129,0.0625,0.7646,0.0000,0.7763,0.1367
16,0.9023,0.0000,0.9145,0.0615,0.7838,0.0000,0.7929,0.1347
17,0.9046,0.0000,0.9165,0.0604,0.7780,0.0000,0.7789,0.1319
18,0.9064,0.0000,0.9180,0.0594,0.7786,0.0000,0.7846,0.1319
19,0.9067,0.0000,0.9181,0.0592,0.7790,0.0000,0.7841,0.1303
20,0.9077,0.0000,0.9191,0.0587,0.7829,0.0000,0.7833,0.1292
21,0.9108,0.0000,0.9218,0.0569,0.7745,0.0000,0.7753,0.1327
22,0.9111,0.0000,0.9221,0.0565,0.7667,0.0000,0.7677,0.1356
23,0.9136,0.0000,0.9242,0.0556,0.7804,0.0000,0.7841,0.1352
24,0.9141,0.0000,0.9247,0.0546,0.7749,0.0000,0.7863,0.1384
25,0.9167,0.0000,0.9269,0.0535,0.7724,0.0000,0.7730,0.1327
26,0.9168,0.0000,0.9269,0.0532,0.7761,0.0000,0.7792,0.1364
27,0.9173,0.0000,0.9274,0.0530,0.7694,0.0000,0.7829,0.1480
28,0.9191,0.0000,0.9289,0.0523,0.7768,0.0000,0.7851,0.1354
29,0.9178,0.0000,0.9278,0.0528,0.7923,0.0000,0.7920,0.1278
30,0.9186,0.0000,0.9285,0.0523,0.7678,0.0000,0.7831,0.1400
31,0.9202,0.0000,0.9299,0.0513,0.7892,0.0000,0.7934,0.1318
32,0.9202,0.0000,0.9299,0.0512,0.7811,0.0000,0.7855,0.1356
33,0.9198,0.0000,0.9295,0.0516,0.7910,0.0000,0.7907,0.1291
34,0.9225,0.0000,0.9319,0.0500,0.7831,0.0000,0.7927,0.1343
35,0.9246,0.0000,0.9338,0.0491,0.7800,0.0000,0.7842,0.1356
36,0.9253,0.0000,0.9343,0.0487,0.7753,0.0000,0.7832,0.1381
37,0.9243,0.0000,0.9335,0.0490,0.7795,0.0000,0.7824,0.1341
38,0.9194,0.0000,0.9290,0.0517,0.7792,0.0000,0.7850,0.1335
39,0.9234,0.0000,0.9327,0.0496,0.7592,0.0000,0.7569,0.1403
40,0.9259,0.0000,0.9348,0.0481,0.7895,0.0000,0.7840,0.1266
41,0.9270,0.0000,0.9359,0.0474,0.7768,0.0000,0.7874,0.1372
42,0.9273,0.0000,0.9362,0.0473,0.7647,0.0000,0.7824,0.1478
43,0.9263,0.0000,0.9352,0.0478,0.7885,0.0000,0.7894,0.1326
44,0.9300,0.0000,0.9385,0.0458,0.7982,0.0000,0.7996,0.1272
45,0.9285,0.0000,0.9372,0.0465,0.7891,0.0000,0.7888,0.1311
46,0.9305,0.0000,0.9389,0.0456,0.7675,0.0000,0.7794,0.1406
47,0.9296,0.0000,0.9381,0.0459,0.7791,0.0000,0.7829,0.1369
48,0.9282,0.0000,0.9369,0.0465,0.7748,0.0000,0.7880,0.1397
49,0.9303,0.0000,0.9387,0.0454,0.7705,0.0000,0.7811,0.1416
