epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.7345,0.0000,0.7654,0.2241,0.6859,0.0000,0.6890,0.2551
1,0.7987,0.0000,0.8224,0.1661,0.7363,0.0000,0.7338,0.1710
2,0.8726,0.0000,0.8870,0.0867,0.7978,0.0000,0.7974,0.1277
3,0.9354,0.0000,0.9428,0.0440,0.8218,0.0000,0.8176,0.1079
4,0.9572,0.0000,0.9622,0.0302,0.8333,0.0000,0.8268,0.1034
5,0.9679,0.0000,0.9716,0.0237,0.8404,0.0000,0.8350,0.1024
6,0.9743,0.0000,0.9772,0.0198,0.8375,0.0000,0.8315,0.1085
7,0.9777,0.0000,0.9802,0.0174,0.8378,0.0000,0.8328,0.1056
8,0.9797,0.0000,0.9820,0.0161,0.8391,0.0000,0.8348,0.1103
9,0.9811,0.0000,0.9832,0.0151,0.8391,0.0000,0.8338,0.1095
10,0.9817,0.0000,0.9838,0.0146,0.8363,0.0000,0.8306,0.1123
11,0.9828,0.0000,0.9848,0.0139,0.8372,0.0000,0.8307,0.1129
12,0.9831,0.0000,0.9851,0.0136,0.8362,0.0000,0.8275,0.1149
13,0.9836,0.0000,0.9855,0.0132,0.8363,0.0000,0.8287,0.1154
14,0.9840,0.0000,0.9858,0.0130,0.8381,0.0000,0.8291,0.1144
15,0.9843,0.0000,0.9860,0.0127,0.8299,0.0000,0.8224,0.1177
16,0.9845,0.0000,0.9863,0.0125,0.8339,0.0000,0.8256,0.1170
17,0.9846,0.0000,0.9863,0.0125,0.8347,0.0000,0.8271,0.1161
18,0.9848,0.0000,0.9865,0.0124,0.8312,0.0000,0.8241,0.1195
19,0.9847,0.0000,0.9864,0.0124,0.8334,0.0000,0.8254,0.1180
20,0.9849,0.0000,0.9866,0.0122,0.8350,0.0000,0.8274,0.1181
21,0.9851,0.0000,0.9868,0.0121,0.8298,0.0000,0.8204,0.1209
22,0.9849,0.0000,0.9866,0.0122,0.8349,0.0000,0.8272,0.1182
23,0.9849,0.0000,0.9866,0.0122,0.8365,0.0000,0.8276,0.1183
24,0.9850,0.0000,0.9867,0.0121,0.8288,0.0000,0.8218,0.1212
25,0.9850,0.0000,0.9867,0.0121,0.8322,0.0000,0.8240,0.1196
26,0.9851,0.0000,0.9868,0.0121,0.8257,0.0000,0.8169,0.1241
27,0.9851,0.0000,0.9868,0.0120,0.8403,0.0000,0.8327,0.1183
28,0.9847,0.0000,0.9865,0.0122,0.8388,0.0000,0.8313,0.1191
29,0.9847,0.0000,0.9864,0.0122,0.8309,0.0000,0.8218,0.1247
30,0.9850,0.0000,0.9867,0.0121,0.8306,0.0000,0.8242,0.1242
31,0.9849,0.0000,0.9866,0.0121,0.8355,0.0000,0.8278,0.1219
32,0.9851,0.0000,0.9868,0.0120,0.8317,0.0000,0.8270,0.1259
33,0.9852,0.0000,0.9869,0.0119,0.8275,0.0000,0.8201,0.1270
34,0.9851,0.0000,0.9867,0.0120,0.8308,0.0000,0.8244,0.1231
35,0.9848,0.0000,0.9865,0.0122,0.8322,0.0000,0.8263,0.1247
