epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.5418,0.0000,0.4359,0.1366,0.5258,0.0000,0.3929,0.1478
1,0.5462,0.0000,0.4375,0.1219,0.5205,0.0000,0.3478,0.1461
2,0.5460,0.0000,0.4331,0.1218,0.5211,0.0000,0.3424,0.1449
3,0.5443,0.0000,0.4268,0.1219,0.5233,0.0000,0.3774,0.1464
4,0.5460,0.0000,0.4326,0.1218,0.5203,0.0000,0.3356,0.1464
5,0.5463,0.0000,0.4384,0.1220,0.5216,0.0000,0.3316,0.1441
6,0.5436,0.0000,0.4237,0.1218,0.5238,0.0000,0.3735,0.1465
7,0.5448,0.0000,0.4279,0.1218,0.5263,0.0000,0.3742,0.1453
8,0.5465,0.0000,0.4357,0.1219,0.5211,0.0000,0.3366,0.1477
9,0.5472,0.0000,0.4399,0.1218,0.5235,0.0000,0.3423,0.1446
10,0.5444,0.0000,0.4262,0.1218,0.5207,0.0000,0.3468,0.1459
11,0.5471,0.0000,0.4380,0.1218,0.5223,0.0000,0.3685,0.1449
12,0.5457,0.0000,0.4309,0.1216,0.5222,0.0000,0.3462,0.1463
13,0.5468,0.0000,0.4393,0.1217,0.5243,0.0000,0.3405,0.1462
14,0.5451,0.0000,0.4284,0.1217,0.5252,0.0000,0.3729,0.1450
15,0.5470,0.0000,0.4380,0.1216,0.5222,0.0000,0.3451,0.1457
16,0.5440,0.0000,0.4279,0.1216,0.5210,0.0000,0.3228,0.1457
17,0.5454,0.0000,0.4259,0.1218,0.5239,0.0000,0.3730,0.1462
18,0.5457,0.0000,0.4341,0.1217,0.5210,0.0000,0.3250,0.1459
19,0.5443,0.0000,0.4259,0.1216,0.5220,0.0000,0.3574,0.1455
20,0.5474,0.0000,0.4371,0.1216,0.5207,0.0000,0.3294,0.1451
21,0.5427,0.0000,0.4222,0.1216,0.5214,0.0000,0.3503,0.1471
22,0.5465,0.0000,0.4320,0.1216,0.5240,0.0000,0.3523,0.1448
23,0.5450,0.0000,0.4327,0.1217,0.5227,0.0000,0.3487,0.1457
24,0.5466,0.0000,0.4343,0.1216,0.5253,0.0000,0.3637,0.1451
25,0.5459,0.0000,0.4327,0.1216,0.5232,0.0000,0.3539,0.1461
26,0.5451,0.0000,0.4276,0.1216,0.5205,0.0000,0.3390,0.1472
27,0.5450,0.0000,0.4301,0.1216,0.5247,0.0000,0.3673,0.1458
28,0.5464,0.0000,0.4362,0.1216,0.5265,0.0000,0.3626,0.1443
29,0.5445,0.0000,0.4242,0.1216,0.5240,0.0000,0.3604,0.1451
30,0.5455,0.0000,0.4310,0.1216,0.5250,0.0000,0.3606,0.1446
31,0.5465,0.0000,0.4316,0.1216,0.5241,0.0000,0.3471,0.1444
32,0.5438,0.0000,0.4238,0.1216,0.5231,0.0000,0.3667,0.1467
33,0.5467,0.0000,0.4334,0.1215,0.5256,0.0000,0.3681,0.1453
34,0.5455,0.0000,0.4323,0.1215,0.5220,0.0000,0.3355,0.1450
35,0.5456,0.0000,0.4341,0.1215,0.5222,0.0000,0.3349,0.1455
